pharmacy_id,district_id,name,street,housenumber,postal_code,district,neighborhood,phone_number,website,services_offered,openinghours,wheelchair_accessible,latitude,longitude,coordinates
332555438,11002002,seume-apotheke,wühlischstraße,20,10245,Friedrichshain-Kreuzberg,Friedrichshain,,nan,dispensing_yes,mo-fr 09:00-19:00; sa 09:00-14:00,limited,52.5088216,13.4612497,POINT(13.4612497 52.5088216)
332555440,11002002,apotheke am ostkreuz,sonntagstraße,12,10245,Friedrichshain-Kreuzberg,Friedrichshain,+49302916212,http://www.apotheke-am-ostkreuz.de/,dispensing_yes,mo-fr 09:00-19:00; sa 09:00-13:00,yes,52.5062364,13.4658756,POINT(13.4658756 52.5062364)
332961993,11001001,apotheke am nauener platz,nan,nan,nan,Mitte,Wedding,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-14:00,yes,52.551654,13.3669194,POINT(13.3669194 52.551654)
332964520,11001001,dr. gropler´s apotheke,nan,nan,13347,Mitte,Gesundbrunnen,,nan,dispensing_yes,mo-fr 08:00-18:30; sa 08:00-13:00,yes,52.5498675,13.3686632,POINT(13.3686632 52.5498675)
333408605,11008008,werbellin-apotheke,hermannstraße,52,12049,Neukölln,Neukölln,,nan,dispensing_yes,mo-fr 08:30-20:00; sa 09:00-18:00; su off,yes,52.4776537,13.4258598,POINT(13.4258598 52.4776537)
333410692,11008008,apotheke am herrfurthplatz,herrfurthstraße,9,12049,Neukölln,Neukölln,,nan,dispensing_yes,mo-fr 09:00-19:00; sa 09:00-14:00,limited,52.4773102,13.4229686,POINT(13.4229686 52.4773102)
333909847,11003003,driesener apotheke,driesener straße,19,10439,Pankow,Prenzlauer Berg,,https://driesener-apotheke.de,dispensing_yes,"mo,tu,th 08:00-19:30; we,fr 08:00-18:30; sa 08:00-13:00",no,52.5528911,13.4058278,POINT(13.4058278 52.5528911)
336117214,11004004,grüne apotheke 62,wilmersdorfer straße,62,10627,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,"mo-fr 09:00-19:00; sa 10:00-16:00; su,ph off",yes,52.507096,13.3063256,POINT(13.3063256 52.507096)
340129941,11004004,apotheke carmer-7,carmerstraße,7,10623,Charlottenburg-Wilmersdorf,Charlottenburg,+493031809444,https://www.apotheke-carmer-7.de/,dispensing_yes,"mo-tu,th-fr 08:00-20:00; we 08:00-19:00; sa 09:00-14:00",no,52.5068886,13.3234474,POINT(13.3234474 52.5068886)
347298415,11006006,seydlitz-apotheke,kaiser-wilhelm-straße,30,12247,Steglitz-Zehlendorf,Lankwitz,+49307723035,nan,dispensing_no,mo-fr 08:30-18:00; sa 09:30-13:00,yes,52.4316877,13.3373088,POINT(13.3373088 52.4316877)
347422942,11006006,eichen apotheke,drakestraße,29a,12205,Steglitz-Zehlendorf,Lichterfelde,+49308334422,http://www.eichenapotheke.com,dispensing_yes,mo-fr 08:30-19:00; sa 08:30-14:00,yes,52.4415204,13.2986338,POINT(13.2986338 52.4415204)
348052909,11006006,augusta-apotheke am mexikoplatz,argentinische allee,1,14163,Steglitz-Zehlendorf,Zehlendorf,,nan,dispensing_no,mo-fr 08:30-18:30; sa 08:30-13:00,,52.4380311,13.233166,POINT(13.233166 52.4380311)
349301668,11004004,leibniz apotheke berlin,kantstraße,130b,10625,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-14:00,yes,52.5060889,13.3140939,POINT(13.3140939 52.5060889)
352983796,11006006,kronen apotheke,schützenstraße,7,12165,Steglitz-Zehlendorf,Steglitz,+493079702993,https://www.kronen-apotheke-berlin.com/,dispensing_no,"mo-fr 08:00-18:00; sa 08:00-13:00; su,ph off",,52.4544874,13.3238828,POINT(13.3238828 52.4544874)
353744167,11007007,apotheke am flughafen,manfred-von-richthofen-straße,2,12101,Tempelhof-Schöneberg,Tempelhof,,https://www.apo-am-flughafen.de/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,limited,52.4845367,13.3847889,POINT(13.3847889 52.4845367)
356807869,11003003,arcaden apotheke,schönhauser allee,79,10439,Pankow,Prenzlauer Berg,+493044734752,https://www.arcaden-apotheke-berlin.de,dispensing_yes,mo-fr 08:30-20:00; sa 09:00-20:00,yes,52.5495274,13.4153133,POINT(13.4153133 52.5495274)
366186442,11001001,hutten-apotheke,gotzkowskystraße,1,10555,Mitte,Moabit,,https://www.hutten-apotheke-berlin.de/,dispensing_yes,mo-fr 08:30-19:00; sa 08:30-13:30,yes,52.5270388,13.3302792,POINT(13.3302792 52.5270388)
366536622,11001001,jagow-apotheke,jagowstraße,24,10555,Mitte,Moabit,,nan,dispensing_yes,mo-th 08:30-19:30; fr 08:30-18:30; sa 08:30-14:00,yes,52.5242051,13.3343198,POINT(13.3343198 52.5242051)
371157962,11003003,gethsemane-apotheke,stargarder straße,79,10437,Pankow,Prenzlauer Berg,+493044653370,https://www.gethsemane-apotheke.de/,dispensing_yes,mo-fr 09:00-19:00; sa 09:00-15:00,yes,52.547683,13.4146196,POINT(13.4146196 52.547683)
380498298,11001001,dorotheenstadt apotheke,friedrichstraße,151,10117,Mitte,Mitte,+493020453401,http://www.dorotheenstaedtische-apotheke.de/,dispensing_yes,"mo-fr 08:00-19:00, sa 09:00-14:00",yes,52.5185603,13.3879579,POINT(13.3879579 52.5185603)
380498345,11001001,mediosapotheke,luisenstraße,54/55,10117,Mitte,Mitte,,https://www.mediosapotheke.de/,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-14:00,yes,52.5247199,13.3794578,POINT(13.3794578 52.5247199)
387491865,11009009,wilhelminenhof apotheke,wilhelminenhofstraße,51,12459,Treptow-Köpenick,Oberschöneweide,+49305350246,nan,dispensing_yes,mo-fr 08:00-18:30; sa 08:00-12:30,limited,52.4590312,13.5255932,POINT(13.5255932 52.4590312)
393409421,11004004,easyapotheke,kurfürstendamm,110,10711,Charlottenburg-Wilmersdorf,Halensee,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-16:00,yes,52.4977192,13.2927797,POINT(13.2927797 52.4977192)
393409422,11004004,sky apotheke am kudamm,kurfürstendamm,139,10711,Charlottenburg-Wilmersdorf,Halensee,,nan,dispensing_yes,mo-fr 08:00-19:00; sa 08:00-13:00,yes,52.4976209,13.2956562,POINT(13.2956562 52.4976209)
399348493,11011011,elsen-apotheke,weitlingstraße,73,10317,Lichtenberg,Rummelsburg,,https://www.elsen-apotheke.de/,dispensing_yes,mo-fr 08:00-19:00; sa 08:00-13:00,yes,52.5047368,13.4953236,POINT(13.4953236 52.5047368)
400912055,11003003,apotheke am hugenottenplatz,hugenottenplatz,1,13127,Pankow,Französisch Buchholz,,nan,dispensing_yes,mo-fr 08:00-19:00; sa 08:00-14:00,yes,52.6066817,13.4199092,POINT(13.4199092 52.6066817)
409760015,11004004,apotheke am hochmeisterplatz,westfälische straße,nan,10709,Charlottenburg-Wilmersdorf,Halensee,,nan,dispensing_yes,"mo,tu,th,fr 09:00-18:30; we 09:00-14:00; sa 09:00-13:30",yes,52.4957099,13.2976849,POINT(13.2976849 52.4957099)
409775548,11005005,engel apotheke,michelstadter weg,50,13587,Spandau,Hakenfelde,+49303559410,https://www.engel-apotheke-berlin.de/,dispensing_yes,"mo-fr 08:30-18:30; sa 08:30-13:00; su,ph off",yes,52.5618492,13.2069484,POINT(13.2069484 52.5618492)
409925337,11010010,polimedica-apotheke,elsterwerdaer platz,1,12683,Marzahn-Hellersdorf,Biesdorf,+493023254110,http://www.polimedica-apotheke.de/,dispensing_yes,sa 08:00-13:00; mo-fr 08:00-19:00,yes,52.5053398,13.5582606,POINT(13.5582606 52.5053398)
409925350,11009009,apotheke im gesundheitsforum köpenick,mahlsdorfer straße,110,12555,Treptow-Köpenick,Köpenick,+49306571902,http://www.phoenix-apotheke-berlin.de/,dispensing_yes,mo-th 08:00-19:00; fr 08:00-19:00; ph off; sa 08:00-14:00,yes,52.4592786,13.5795409,POINT(13.5795409 52.4592786)
410135921,11002002,reichenberger apotheke,reichenberger straße,110,10999,Friedrichshain-Kreuzberg,Kreuzberg,,nan,dispensing_yes,mo-fr 09:00-18:30; sa 09:00-13:30,yes,52.4941966,13.4356179,POINT(13.4356179 52.4941966)
410499179,11010010,blumberger apotheke,hohensaatener straße,18,12679,Marzahn-Hellersdorf,Marzahn,+49309316160,https://www.blumbergerapotheke.eu/,dispensing_yes,mo-fr 08:00-19:00; sa 08:30-13:00; su off,yes,52.5495695,13.5770672,POINT(13.5770672 52.5495695)
411273144,11005005,askanier apotheke,streitstraße,11-14,13587,Spandau,Hakenfelde,+49303352680,https://askanier-apotheke.berlin/,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-14:00; ph off,yes,52.5576682,13.2082963,POINT(13.2082963 52.5576682)
411273455,11005005,hakenfelder apotheke,streitstraße,31,13587,Spandau,Hakenfelde,+49303553440,nan,dispensing_yes,"mo,tu,th,fr 08:30-19:00; we 08:30-18:00; sa 08:30-13:00",no,52.5621448,13.2088093,POINT(13.2088093 52.5621448)
412408145,11007007,kaiser wilhelm apotheke,richard-von-weizsäcker-platz,1-2,10827,Tempelhof-Schöneberg,Schöneberg,+493078703000,https://www.kawia.de/,dispensing_yes,mo-fr 09:00-20:00; sa 09:00-18:00,yes,52.4860593,13.3566766,POINT(13.3566766 52.4860593)
415318053,11003003,apotheke am helmholtzplatz,raumerstraße,14a,10437,Pankow,Prenzlauer Berg,,http://www.apotheke-am-helmholtzplatz.de,dispensing_yes,"mo-fr 08:00-19:00, sa 08:30-13:30",yes,52.5420046,13.4200711,POINT(13.4200711 52.5420046)
416660118,11004004,apotheke an der oper,bismarckstraße,89,10627,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,"mo-fr 08:30-18:30; sa 09:00-14:00; su,ph off",yes,52.5114912,13.3083188,POINT(13.3083188 52.5114912)
416660134,11004004,minerva-apotheke,wilmersdorfer straße,135,10627,Charlottenburg-Wilmersdorf,Charlottenburg,+49303124835,nan,dispensing_yes,"mo-fr 09:00-19:00; sa 09:00-18:00; su,ph off",yes,52.5111671,13.3055221,POINT(13.3055221 52.5111671)
416660138,11004004,bong-apotheke,wilmersdorfer straße,46,10627,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,"mo-fr 08:30-20:00; sa 09:00-20:00; su,ph off",yes,52.5096216,13.3054736,POINT(13.3054736 52.5096216)
416660142,11004004,goethe apotheke,goethestraße,40,10625,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-14:00,yes,52.5090254,13.3067193,POINT(13.3067193 52.5090254)
419545768,11001001,herz apotheke,badstraße,57,13357,Mitte,Gesundbrunnen,,nan,dispensing_yes,mo-sa 08:30-22:30; su 10:00-22:30,yes,52.55144,13.3827993,POINT(13.3827993 52.55144)
427670055,11011011,aponeo,frankfurter allee,241,10365,Lichtenberg,Lichtenberg,+493098694441,https://www.apotheken-umschau.de/apotheken/deutschland/10365/berlin-aponeo-apotheke.html,dispensing_yes,mo-fr 09:00-18:30; sa 09:00-13:00,yes,52.5120353,13.4967682,POINT(13.4967682 52.5120353)
428114271,11006006,central-apotheke,hindenburgdamm,94a,12203,Steglitz-Zehlendorf,Lichterfelde,+49308342046,http://www.central-apo-berlin.de,dispensing_yes,mo-fr 08:30-18:30;sa 08:30-16:00,limited,52.4414214,13.3156473,POINT(13.3156473 52.4414214)
428114289,11006006,laurentius-apotheke,hindenburgdamm,76C,12203,Steglitz-Zehlendorf,Lichterfelde,,nan,dispensing_yes,mo-fr 09:00-18:30; sa 09:00-14:00; su off,limited,52.4476658,13.3150432,POINT(13.3150432 52.4476658)
428293745,11004004,apotheke am mierendorffplatz,mierendorffplatz,12-14,10589,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,"mo-fr 08:30-18:30, sa 08:00-13:00",no,52.5255288,13.3050256,POINT(13.3050256 52.5255288)
438089365,11011011,apotheke im storchenhof,nan,nan,nan,Lichtenberg,Alt-Hohenschönhausen,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.548636,13.5040553,POINT(13.5040553 52.548636)
438098504,11008008,euro-apotheke,karl-marx-straße,214,12055,Neukölln,Neukölln,+4915141964502,nan,dispensing_yes,mo-fr 08:30-19:00;sa 09:00-18:00,yes,52.4706903,13.441201,POINT(13.441201 52.4706903)
439234903,11009009,kristinen-apotheke,nan,nan,nan,Treptow-Köpenick,Friedrichshagen,+49306451762,https://www.erezept-berlin-treptow-koepenick-kristinenapotheke.de/#,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-14:00,yes,52.4512997,13.624489,POINT(13.624489 52.4512997)
439234905,11009009,anker-apotheke,nan,nan,nan,Treptow-Köpenick,Friedrichshagen,+49306455274,https://brandt-apo.de,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-13:00,yes,52.4503297,13.6249106,POINT(13.6249106 52.4503297)
440322354,11002002,mehringplatz apotheke berlin,mehringplatz,12,10969,Friedrichshain-Kreuzberg,Kreuzberg,,https://www.apotheke-am-mehringplatz.de,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-14:00,yes,52.499708,13.3912545,POINT(13.3912545 52.499708)
