addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,check_date:opening_hours,dispensing,healthcare,name,opening_hours,phone,toilets:wheelchair,website,wheelchair,check_date,man_made,payment:mastercard,payment:visa,surveillance,contact:website,level,email,fax,contact:phone,drinking_water:refill,operator,addr:city:fa,drive_through,contact:email,owner,contact:fax,wheelchair:description,start_date,source,health_facility:type,medical_system:western,payment:cash,payment:credit_cards,payment:debit_cards,name_old,building:levels,old_name,wheelchair:source,ref:vatin,access:covid19,delivery:covid19,brand,brand:wikidata,name:en,addr:place,dog,opening_hours:signed,takeaway:covid19,payment:girocard,addr:housename,wheelchair:description:de,wheelchair:description:en,language:en,language:es,language:tr,entrance,description,payment:contactless,operator:type,contact:whatsapp,air_conditioning,wikidata,wikipedia,fixme,alt_name,payment:maestro,internet_access,delivery,instagram,name:de,note,contact:facebook,branch,contact:instagram,addr:floor,width,addr:flats,network,layer,service:bicycle:pump,service:bicycle:retail,service:bicycle:second_hand,mapillary,addr:inclusion,disused:amenity,opening_hours:covid19,opening_hours:url,indoor,building,building:colour,building:roof,roof:shape,access,room,payment:american_express,latitude,longitude
Berlin,DE,16,13597,Seegefelder Straße,Spandau,pharmacy,2021-02-22,yes,pharmacy,Apotheke Bahnhof Spandau,"Mo,Tu,Th 08:00-18:30; We,Fr 08:00-18:00; Sa 09:00-13:00",,,https://www.apothekebahnhofspandau.de/,limited,,,,,,,,,,+49 30 3334686,,,,,mail@apothekebahnhofspandau.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5356492,13.1956671
,DE,,,,,pharmacy,,yes,pharmacy,Hansa Apotheke,,,,,no,,,,,,,,,,,,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5217984,13.198061
Berlin,DE,95A,12623,Hönower Straße,Mahlsdorf,pharmacy,2024-09-01,yes,pharmacy,gesundleben Apotheke Mahlsdorf,Mo-Fr 08:00-19:00; Sa 09:00-13:00; PH off,+49 30 9918153,,https://www.gesundleben-apotheken.de/mahlsdorf,yes,,,,,,,,,,,,,,,,,,breite Rampe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5133802,13.6120014
,,,,,,pharmacy,2025-03-01,yes,pharmacy,Galenus-Apotheke,Mo-Fr 08:00-19:00; PH off,+49 30 2827871,,https://galenus-berlin.de/,no,2025-03-01,,,,,,,info@galenus-berlin.de,+49 30 2825537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5236295,13.386715
Berlin,DE,96,12437,Baumschulenstraße,Baumschulenweg,pharmacy,,yes,pharmacy,Stern Apotheke,Mo-Fr 08:00-19:00; Sa 08:30-13:30,+49 30 53027866,,https://www.sternapotheke-berlin.de/,limited,2023-11-04,,,,,,,info@sternapotheke-berlin.de,,,,Christoph Albertini e.K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4671189,13.4886389
Berlin,DE,85,13595,Gatower Straße,Wilhelmstadt,pharmacy,,yes,pharmacy,Marien-Apotheke,Mo-Fr 08:30-18:00; Sa 08:30-13:00,+49303616707,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.512828,13.1833779
,,,,,Lankwitz,pharmacy,,,pharmacy,Thalia Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4364093,13.3464079
,,,,,,pharmacy,2024-07-15,yes,pharmacy,Mirbach,Mo-Fr 08:30-19:00; Sa 08:30-13:30,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.517377,13.4686866
Berlin,DE,52,10247,Frankfurter Allee,Friedrichshain,pharmacy,2025-07-02,yes,pharmacy,Frankfurter Apotheke,Mo-Fr 08:00-20:00; Sa 09:00-15:00,,,,yes,,,,,,https://www.frankfurter-apotheke-friedrichshain.de/,,,,+49 30 2942207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5144752,13.4648596
Berlin,DE,46,10318,Ehrenfelsstraße,Karlshorst,pharmacy,2024-08-10,yes,pharmacy,Treskow-Apotheke,Mo-Fr 08:00-18:30; Sa 09:00-13:00,+49 30 50012614,,https://www.treskow-apotheke.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4825451,13.526263
,,,,,,pharmacy,,yes,pharmacy,Uferpalais-Apotheke,Mo-Fr 08:30-19:00; Sa 08:30-14:00,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5467539,13.2094458
Berlin,,24,12689,Havemannstraße,Marzahn,pharmacy,,yes,pharmacy,Bärliner Apotheke,Mo-Fr 08:00-19:00; Sa 08:30-14:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5678242,13.5724583
Berlin,DE,19,13089,Romain-Rolland-Straße,Heinersdorf,pharmacy,2024-09-16,yes,pharmacy,Apotheke im Kaufland,Mo-Sa 08:30-19:30,+49304790780,,https://www.kaufland-apotheke-weissensee.de/apotheke/willkommen.htm,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5643537,13.4445534
Berlin,DE,432,12107,Mariendorfer Damm,Lichtenrade,pharmacy,,yes,pharmacy,Tulpen-Apotheke,Mo-Fr 8:00-19:00;Sa 8:00-14:00,+49 30 76203014,,https://www.tulpen-apotheke-berlin.de/,yes,,,,,,,,,+49 30 76203015,,,Apothekerin Irmtraud Knuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4163173,13.3997542
Berlin,DE,23,13583,Falkenseer Chaussee,Falkenhagener Feld,pharmacy,,yes,pharmacy,Atlas-Apotheke,Mo-Fr 09:00-18:30; We 09:00-17:45; Sa 09:00-13:00,,,,yes,,,,,,http://www.atlas-apotheke24.de,,,,+49 30 37801919,,Apotheker Dr. Christian Fechner e. K.,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5473903,13.1871238
Berlin,DE,82,12165,Schloßstraße,Steglitz,pharmacy,2025-07-09,yes,pharmacy,Kreisel-Apotheke,Mo-Fr 08:30-19:00; Sa 09:00-18:00,,,,yes,,,,,,http://www.kreisel-apotheke.de,,,,+49 30 7916027,,,,,Kreisel-Apotheke@web.de,,+49 30 79703316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4564263,13.3209201
,,,,,,pharmacy,2025-07-16,yes,pharmacy,Birken-Apotheke,Mo-Fr 08:00-19:30; Sa 08:00-16:00,+4930 411 5834,,https://www.birken-apotheke-berlin.de/,yes,,,,,,,,info@birken-apotheke-berlin.de,+4930 411 07346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5953568,13.3351509
Berlin,DE,4,10319,Sewanstraße,Friedrichsfelde,pharmacy,2025-06-05,yes,pharmacy,Pharmland-Apotheke,Mo-Sa 09:00-19:00,+49 30 67302370,,https://www.lichtenberg.pharmland.de/lichtenbergpharmland,yes,,,,,,,,lichtenberg@pharmland.de,+49 30 67302371,,,Dr. Frank Kiesewalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4997043,13.4969744
,,,,,,pharmacy,2024-05-29,yes,pharmacy,Helgoland Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00,,,,yes,,,,,,http://helgoland-apotheke-berlin.de/,,,,030 7214076,,,,,,,030 7227133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4125676,13.359647
Berlin,DE,27,12161,Rheinstraße,Friedenau,pharmacy,,yes,pharmacy,Helianthus-Apotheke,"Mo-Fr 08:30-19:00; Sa,Su off",+49 30 89726932,,https://www.helianthus-apotheke-berlin.de/,no,,,,,,,,hemmati.helianthus@yahoo.com,,,,Sharareh Hemmati Sadeghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4675849,13.3308517
Berlin,DE,92,12161,Bundesallee,Friedenau,pharmacy,2025-08-19,yes,pharmacy,Burger Apotheke,Mo-Fr 08:30-19:00; Sa 08:30-14:00,+49 30 8516305,,https://www.burger-apotheke.de/,limited,,,,,,,,service4u@burger-apotheke.de,,,,Norbert Peter e.K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4672318,13.3279955
Berlin,,560,13591,Heerstraße,Staaken,pharmacy,,yes,pharmacy,Glückskind Apotheke,"Mo-Fr 09:00-14:00,15:00-18:00; Sa 09:00-13:00",+49 30 36404066,,http://www.glückskind-apotheke.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE256251660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5249401,13.1424401
Berlin,DE,152,13353,Müllerstraße,Wedding,pharmacy,,no,pharmacy,Leo Apotheke,Mo-Fr 08:30-19:00; Sa 09:00-14:00,,,https://www.leoapotheke.de/,yes,,,,,,,,info@leoapotheke.de,+493045482769,+49304532177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5463569,13.3586662
,,,,,,pharmacy,2024-10-12,yes,pharmacy,Apotheke 24,Mo-Fr 08:00-18:30; Sa 09:00-14:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5054076,13.5142084
Berlin,DE,2,12209,Oberhofer Weg,Lichterfelde,pharmacy,2023-08-29,yes,pharmacy,Hedwig-Apotheke,Mo-Fr 08:30-18:30; Sa 08:00-13:30,+49307722580,,,yes,,,,,,,,info@hedwig-apotheke-berlin.de,+49307724353,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4274299,13.3262036
Berlin,DE,25,10825,Innsbrucker Straße,Schöneberg,pharmacy,,yes,pharmacy,Ahorn Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00,+49 30 85729720,,https://www.ahorn-apotheke-berlin-schoeneberg.de/,no,,,,,,,,info@ahorn-apotheke-berlin-schoeneberg.de,+49 30 8729721,,,Bettina Achilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4801897,13.3428141
,,,,,,pharmacy,2023-12-17,yes,pharmacy,Berliner Bär-Apotheke,Mo-Fr 08:00-18:30,,,,yes,,,,,,,,,,,,Britta Küttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5057922,13.5128096
Berlin,DE,35,10629,Schlüterstraße,Charlottenburg,pharmacy,,yes,pharmacy,M.C. Apotheke,,,,,limited,2025-07-03,,,,,http://www.m-c-apotheke.de/,,,,+49 30 88719900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5028212,13.3167347
Berlin,DE,29,12107,Albulaweg,Mariendorf,pharmacy,,yes,pharmacy,Tauern-Apotheke,Mo-Fr 8:00-20:00; Sa 08:00-14:00,+49(0)30-7411234,,https://www.tauern-apotheke.de/,yes,,,,,,,,fit@tauern-apotheke.de,+49(0)30-7471242,,,,,yes,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4236416,13.3978849
Berlin,DE,29,14199,Warnemünder Straße,Schmargendorf,pharmacy,2024-04-19,yes,pharmacy,Alexandrinen-Apotheke,Mo-Fr 08:30-18:30; Sa 09:00-13:00,+49 30 8233078,,,no,,,,,,http://www.alexandrinen-apotheke-berlin.de,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4752159,13.2899562
Berlin,,31,13189,Stubnitzstraße,Pankow,pharmacy,,yes,pharmacy,Pankow-Apotheke,Mo-Fr 08:00-19:00; Sa 08:00-13:00,,,https://www.pankow-apotheke.de/,limited,,,,,,,,,,,,Christoph Gümpel,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5667802,13.4155075
Berlin,DE,38,14195,Königin-Luise-Straße,Dahlem,pharmacy,2021-11-25,yes,pharmacy,Apotheke Dahlem-Dorf,Mo-Fr 08:30-18:30; Sa 08:30-13:30,,,,limited,,,,,,,,,,+49-30-84109710,,,,,,Monika Birkhahn,+49-30-84109711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4578484,13.2924415
Berlin,DE,38,10119,Kastanienallee,Mitte,pharmacy,,yes,pharmacy,Arkona Apotheke,Mo-Fr 08:00-20:00; Sa 08:00-18:00,,,,,2024-06-10,,,,,,0,,,030 – 91 20 79 90,,,,,,,030 – 91 20 79 99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5355836,13.4063535
Berlin,DE,13,10629,Giesebrechtstraße,Charlottenburg,pharmacy,2024-03-18,yes,pharmacy,Insel Apotheke,Mo-Fr 08:00-18:30; Sa 08:30-13:00,,,,no,,,,,,http://www.inselapotheke-berlin.de,,,,+49 30 8835016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5015083,13.3110277
Berlin,DE,57,12105,Kurfürstenstraße,Mariendorf,pharmacy,2024-05-18,yes,pharmacy,Preußenapotheke,Mo-Fr 08:30-19:00; Sa 08:30-14:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4479601,13.3849712
Berlin,DE,58,10779,Martin-Luther-Straße,Schöneberg,pharmacy,,yes,pharmacy,Regina Apotheke,Mo-Fr 08:00-18:30; Sa 08:00-14:00,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4912774,13.3447676
Berlin,DE,19,10827,Hauptstraße,Schöneberg,pharmacy,2025-09-02,yes,pharmacy,Akazien-Apotheke,Mo-Fr 09:00-19:00; Sa 09:00-18:00,+49 30 76768777,,https://www.akazien-apotheke-berlin-app.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4866004,13.3565305
Berlin,DE,142,10709,Kurfürstendamm,Halensee,pharmacy,,yes,pharmacy,Waage Apotheke,Mo-Fr 08:30-20:00; Sa 08:30-19:00,,,,yes,,,,,,http://www.waage-apotheke.de,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.497907,13.2973176
Berlin,DE,4,10589,Osnabrücker Straße,Charlottenburg,pharmacy,,yes,pharmacy,Aida Apotheke,Mo-Fr 08:30-18:30; Sa 09:00-13:00,+49 30 3445656,,,no,,,,,,,,,,,,,,,,,,3 Stufen am Eingang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5260065,13.3022696
Berlin,DE,3,10249,Petersburger Platz,Friedrichshain,pharmacy,2024-01-24,yes,pharmacy,Petersburger Apotheke,Mo-Fr 08:00-19:00; Sa 09:00-14:00,,,,yes,,,,,,http://www.petersburger-apotheke.de,,,,+49 30 42256112,,,,,,,,,,,,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5214676,13.4496352
Berlin,DE,40,12165,Schloßstraße,Steglitz,pharmacy,2025-05-04,yes,pharmacy,Albrecht-Apotheke Steglitz,Mo-Th 08:00-19:00; Fr 08:00-18:30,+49 30 7926084,,,yes,,,,,,,0,,,,,Fr. Martina Bethke e.K.,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4565269,13.319862
Berlin,DE,12,12489,Rudower Chaussee,Adlershof,pharmacy,,yes,pharmacy,Easy Apotheke,Mo-Th 08:00-19:30; Sa 09:00-18:00; PH off; Fr 08:00-20:00,,,,yes,2023-03-17,,,,,https://adlershof.easyapotheken.de/,0,,,+49 30 25203800,,Christian Melzer e.K.,,,adlershof@easyapotheken.de,,,,,,,,,,,,,,,,,,easyApotheke,Q110987931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4332816,13.5362695
Berlin,DE,2,12489,Albert-Einstein-Straße,Adlershof,pharmacy,,yes,pharmacy,Aesculap Apotheke,"Mo,Tu,Th 08:00-18:30; We,Fr 08:00-18:00",+4930 63 92 23 58,yes,https://www.aesculap-berlin.de/,yes,,,,,indoor,,,info@aesculap-berlin.de,,,,Christian Melzer e.K.,,,,,,,,,,,,,,,,,,,,,,,Aesculap Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4317485,13.5373807
Berlin,DE,101,10243,Karl-Marx-Allee,Friedrichshain,pharmacy,2025-03-17,yes,pharmacy,Fräulein Beckers Lieblingsapotheke,"Mo-Fr 09:00-13:00,15:00-18:30",,,,yes,,,,,,http://www.fraeuleinbeckerslieblingsapotheke.de,,,,+49 30 4271717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5174584,13.4428803
,,,,,,pharmacy,2025-01-25,yes,pharmacy,Merlin-Apotheke,"Mo-We,Fr 08:00-18:30; Th 08:00-19:30; Sa 09:00-13:00",,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5267866,13.4149448
Berlin,DE,43,13629,Siemensdamm,Siemensstadt,pharmacy,,yes,pharmacy,Apotheke im Kaufzentrum,Mo-Fr 08:30-18:30; Sa 09:00-14:00,+493038302320,,https://www.apotheken.de/club/13629/apotheke-im-kaufzentrum/,,,,,,indoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5361217,13.2754707
,,,,,,pharmacy,2025-01-19,yes,pharmacy,Apotheke am Koppenplatz,Mo-Fr 08:30-19:00; Sa 09:00-14:00,+4930 2859831 3,,http://www.wolfgang-weidlich.de/,yes,2025-01-19,,,,,,0,wolfgang.weidlich@aponet.de,+4930 2859831 4,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5274856,13.3978184
Berlin,DE,20,10179,Grunerstraße,Mitte,pharmacy,,yes,pharmacy,Alexa Apotheke,Mo-Fr 09:00-19:00; Sa 10:00-19:00,,,,yes,,,,,,http://www.alexa-apotheke.de,0,,,+49 30 27581640,,,برلین,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5189866,13.4155159
Berlin,DE,1,12209,Lankwitzer Straße,Lichterfelde,pharmacy,2024-01-13,yes,pharmacy,Gertruden-Apotheke,Mo-Fr 08:30-19:00; Sa 08:00-14:00,+49 30 7721096,,,yes,,,,,,,,,,+49 30 7721096,,Norbert Bartetzko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4285785,13.3284113
Berlin,DE,6,12619,,Hellersdorf,pharmacy,,yes,pharmacy,Cecilien-Apotheke,"Mo-Fr 08:00-19:00, Sa 08:00-13:00; PH off",,,,yes,,,,,,http://www.cecilien-apotheke.de/,,,,+49 30 56400610,,Ludger Klabes,,,,,,,,,,,,,,,,,,,,,,,,Cecilienplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5207833,13.5917073
Berlin,DE,11-12,10243,Strausberger Platz,Friedrichshain,pharmacy,,yes,pharmacy,Apotheke am Strausberger Platz,Mo-Fr 09:00-18:30; Sa 09:00-13:00,+49 30 249 38 63,no,https://www.strausberger-platz-berlin.de/,yes,,,,,,,,info@strausberger-platz-berlin.de,,,,Christine Gunkel e.K.,,,,,,,,,,,,,,,,,,,,,,,Pharmacy am Strausberger Platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5177829,13.4292246
Berlin,DE,55,12277,Alt-Marienfelde,Marienfelde,pharmacy,,yes,pharmacy,Anker Apotheke,"Sa 08:30-13:00; We 08:30-13:00; Mo,Tu,Th,Fr 08:00-18:30",,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4130862,13.3638844
Berlin,DE,20,10963,Wilhelmstraße,Kreuzberg,pharmacy,2025-03-18,yes,pharmacy,Hölderlin-Apotheke,"Mo,Tu,Th 08:30-19:00; We,Fr 08:30-18:30",,,,yes,,,,,,https://www.hoelderlin-kunstapotheke.de/,,,,+49 30 25299171,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5031924,13.3883155
Berlin,DE,20,10245,Wühlischstraße,Friedrichshain,pharmacy,2025-05-12,yes,pharmacy,Seume-Apotheke,Mo-Fr 09:00-19:00; Sa 09:00-14:00,,,,limited,,,,,,http://seume-apotheke-berlin.de/,,,,+49 30 2910672,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5088216,13.4612497
Berlin,DE,12,10245,Sonntagstraße,Friedrichshain,pharmacy,2025-07-24,yes,pharmacy,Apotheke am Ostkreuz,Mo-Fr 09:00-19:00; Sa 09:00-13:00,+4930 2916212,,http://www.apotheke-am-ostkreuz.de/,yes,,,,,,,,kontakt@mirbach-apotheke.de,+4930 29491541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5062364,13.4658756
,,,,,,pharmacy,2023-11-17,yes,pharmacy,Apotheke am Nauener Platz,Mo-Fr 08:30-18:30; Sa 08:30-14:00,,,,yes,2023-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.551654,13.3669194
,,,13347,,,pharmacy,,yes,pharmacy,Dr. Gropler´s Apotheke,Mo-Fr 08:00-18:30; Sa 08:00-13:00,,,,yes,,,,,,,,,,,,,,,,,,"Rampe vorhanden, einfach nachfragen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5498675,13.3686632
Berlin,DE,52,12049,Hermannstraße,Neukölln,pharmacy,,yes,pharmacy,Werbellin-Apotheke,Mo-Fr 08:30-20:00; Sa 09:00-18:00; Su off,,,,yes,2025-03-23,,,,,https://www.werbellin-apotheke.de,,,,+49 30 6221067,,,,,info@werbellin-apotheke.de,,+49 30 6223219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4776537,13.4258598
Berlin,DE,9,12049,Herrfurthstraße,Neukölln,pharmacy,2022-07-04,yes,pharmacy,Apotheke am Herrfurthplatz,Mo-Fr 09:00-19:00; Sa 09:00-14:00,,,,limited,2023-04-26,,,,,https://apotheke-am-herrfurthplatz.de/,,,,+49 30 6215879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4773102,13.4229686
Berlin,DE,19,10439,Driesener Straße,Prenzlauer Berg,pharmacy,,yes,pharmacy,Driesener Apotheke,"Mo,Tu,Th 08:00-19:30; We,Fr 08:00-18:30; Sa 08:00-13:00",,,https://driesener-apotheke.de,no,,,,,,,,,,+49 30 4441083,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5528911,13.4058278
Berlin,DE,62,10627,Wilmersdorfer Straße,,pharmacy,2025-05-29,yes,pharmacy,Grüne Apotheke 62,"Mo-Fr 09:00-19:00; Sa 10:00-16:00; Su,PH off",,,,yes,2025-05-29,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.507096,13.3063256
