name,category,cuisine,address,latitude,longitude,website,phone,opening_hours,takeaway,wheelchair_accessible,neighborhood,opening_hours_dict,district,postal_code,venue_id,district_id
Can,bar,,"Ollenhauerstraße 139, 13403 Berlin",52.5646418,13.327947,,,24/7,,yes,Reinickendorf,"{""Mo"": [[""00:00"", """"], [""07:00"", """"]], ""Tu"": [[""00:00"", """"], [""07:00"", """"]], ""We"": [[""00:00"", """"], [""07:00"", """"]], ""Th"": [[""00:00"", """"], [""07:00"", """"]], ""Fr"": [[""00:00"", """"], [""07:00"", """"]], ""Sa"": [[""00:00"", """"], [""07:00"", """"]], ""Su"": [[""00:00"", """"], [""07:00"", """"]]}",Reinickendorf,13403,V0060,11012012
Chalet Suisse,restaurant,suisse,"Im Jagen 5, 14195 Berlin",52.461902,13.269189,https://chalet-suisse.de/,+49308326362,Mo-Su 12:00+,,no,Dahlem,"{""Mo"": [[""12:00"", ""late""]], ""Tu"": [[""12:00"", ""late""]], ""We"": [[""12:00"", ""late""]], ""Th"": [[""12:00"", ""late""]], ""Fr"": [[""12:00"", ""late""]], ""Sa"": [[""12:00"", ""late""]], ""Su"": [[""12:00"", ""late""]]}",Steglitz-Zehlendorf,14195,V0061,11006006
Jasper's,restaurant,austrian;german,"Anklamer Straße 27, 10115 Berlin",52.536584,13.40069,,,"Tu-Sa 17:00-23:00, Su 12:00-20:00",,no,Mitte,"{""Tu"": [[""17:00"", ""23:00""], [""Su 12:00"", ""20:00""]], ""We"": [[""17:00"", ""23:00""], [""Su 12:00"", ""20:00""]], ""Th"": [[""17:00"", ""23:00""], [""Su 12:00"", ""20:00""]], ""Fr"": [[""17:00"", ""23:00""], [""Su 12:00"", ""20:00""]], ""Sa"": [[""17:00"", ""23:00""], [""Su 12:00"", ""20:00""]]}",Mitte,10115,V0062,11001001
Maestral,restaurant,,"Eichborndamm 236, 13437 Berlin",52.5893726,13.3257329,,,"""Für Veranstaltungen nach Vereinbarung""",,yes,Wittenau,{},Reinickendorf,13437,V0063,11012012
Bier-Stub'n,restaurant,,"Bier-Stub'n, Residenzstraße, Weiße Stadt, Reinickendorf, Berlin, 13409, Deutschland",52.5723826,13.3594023,,,Mo-Su 17:00-18:00+,,,Reinickendorf,"{""Mo"": [[""17:00-18:00"", ""late""]], ""Tu"": [[""17:00-18:00"", ""late""]], ""We"": [[""17:00-18:00"", ""late""]], ""Th"": [[""17:00-18:00"", ""late""]], ""Fr"": [[""17:00-18:00"", ""late""]], ""Sa"": [[""17:00-18:00"", ""late""]], ""Su"": [[""17:00-18:00"", ""late""]]}",Reinickendorf,13409,V0064,11012012
Irmak Grillhaus,restaurant,,"Irmak Grillhaus, Amendestraße, Reinickendorf, Berlin, 13409, Deutschland",52.5674603,13.3627545,,,,,,Reinickendorf,,Reinickendorf,13409,V0065,11012012
Zur kleinen Remise,restaurant,german,"Oberfeldstraße 24, 12683 Berlin",52.5189237,13.5553974,,,"We-Su 11:00-24:00;""nach Vereinbarung""",,yes,Biesdorf,"{""We"": [[""11:00"", ""00:00""]], ""Th"": [[""11:00"", ""00:00""]], ""Fr"": [[""11:00"", ""00:00""]], ""Sa"": [[""11:00"", ""00:00""]], ""Su"": [[""11:00"", ""00:00""]]}",Marzahn-Hellersdorf,12683,V0066,11010010
Herkules I,restaurant,greek,"Oberfeldstraße 30, 12683 Berlin",52.5202629,13.5556526,https://www.herkules1.de/,+493054396797,"Mo-Su,PH 12:00-24:00",yes,yes,Biesdorf,"{""Mo"": [[""12:00"", ""00:00""]], ""Tu"": [[""12:00"", ""00:00""]], ""We"": [[""12:00"", ""00:00""]], ""Th"": [[""12:00"", ""00:00""]], ""Fr"": [[""12:00"", ""00:00""]], ""Sa"": [[""12:00"", ""00:00""]], ""Su"": [[""12:00"", ""00:00""]], ""PH"": [[""12:00"", ""00:00""]]}",Marzahn-Hellersdorf,12683,V0067,11010010
Schollenkrug,restaurant,noodles;pasta;deli;german;barbecue;tapas;local,"Waidmannsluster Damm 77, 13509 Berlin",52.6006677,13.3030043,https://schollenkrug.com/,+493094870300,Mo-Su 09:00-23:00,,no,Tegel,"{""Mo"": [[""09:00"", ""23:00""]], ""Tu"": [[""09:00"", ""23:00""]], ""We"": [[""09:00"", ""23:00""]], ""Th"": [[""09:00"", ""23:00""]], ""Fr"": [[""09:00"", ""23:00""]], ""Sa"": [[""09:00"", ""23:00""]], ""Su"": [[""09:00"", ""23:00""]]}",Reinickendorf,13509,V0068,11012012
The Leaf,cafe,,"Residenzstraße 109, 13409 Berlin",52.5640793,13.3644914,,,,,,Reinickendorf,,Reinickendorf,13409,V0069,11012012
Z-Bar,bar,,"Bergstraße 2, 10115 Berlin",52.5295259,13.3956385,,,19:00+,,no,Mitte,"{""Mo"": [[""19:00"", ""late""]], ""Tu"": [[""19:00"", ""late""]], ""We"": [[""19:00"", ""late""]], ""Th"": [[""19:00"", ""late""]], ""Fr"": [[""19:00"", ""late""]], ""Sa"": [[""19:00"", ""late""]], ""Su"": [[""19:00"", ""late""]]}",Mitte,10115,V0070,11001001
I Due Forni,restaurant,italian,"Schönhauser Allee 12, 10119 Berlin",52.5308311,13.412464,,,Mo-Su 12:00-24:00,yes,yes,Prenzlauer Berg,"{""Mo"": [[""12:00"", ""00:00""]], ""Tu"": [[""12:00"", ""00:00""]], ""We"": [[""12:00"", ""00:00""]], ""Th"": [[""12:00"", ""00:00""]], ""Fr"": [[""12:00"", ""00:00""]], ""Sa"": [[""12:00"", ""00:00""]], ""Su"": [[""12:00"", ""00:00""]]}",Pankow,10119,V0071,11003003
Mad Meals,restaurant,mexican,"Knaackstraße 99, 10435 Berlin",52.5406178,13.414039,,,,,,Prenzlauer Berg,,Pankow,10435,V0072,11003003
SowohlAlsAuch,cafe,german;coffee_shop,"Kollwitzstraße 88, 10435 Berlin",52.5382237,13.4204986,http://www.tortenundkuchen.de/kaffeehaus-sowohlalsauch.html,+49304429311,Mo-Su 08:00-23:00,,no,Prenzlauer Berg,"{""Mo"": [[""08:00"", ""23:00""]], ""Tu"": [[""08:00"", ""23:00""]], ""We"": [[""08:00"", ""23:00""]], ""Th"": [[""08:00"", ""23:00""]], ""Fr"": [[""08:00"", ""23:00""]], ""Sa"": [[""08:00"", ""23:00""]], ""Su"": [[""08:00"", ""23:00""]]}",Pankow,10435,V0073,11003003
Akemi,restaurant,asian,"Rykestraße 39, 10405 Berlin",52.5376526,13.4212143,,,,,,Prenzlauer Berg,,Pankow,10405,V0074,11003003
Anjoy,restaurant,vietnamese,"Anjoy, Wörther Straße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10405, Deutschland",52.5361423,13.4205337,https://www.anjoy-restaurant.de/,+493054861357,"Mo-Sa, PH 12:00-23:30; Su 11:00-23:30",,limited,Prenzlauer Berg,"{""Mo"": [[""12:00"", ""23:30""]], ""Tu"": [[""12:00"", ""23:30""]], ""We"": [[""12:00"", ""23:30""]], ""Th"": [[""12:00"", ""23:30""]], ""Fr"": [[""12:00"", ""23:30""]], ""Sa"": [[""12:00"", ""23:30""]], ""PH"": [[""12:00"", ""23:30""]], ""Su"": [[""11:00"", ""23:30""]]}",Pankow,10405,V0075,11003003
Seepalast,restaurant,asian,"Fürstenwalder Allee 17, 12589 Berlin",52.4417119,13.6872536,http://www.seepalast.de,+493076905555,12:00-22:30,,yes,Rahnsdorf,"{""Mo"": [[""12:00"", ""22:30""]], ""Tu"": [[""12:00"", ""22:30""]], ""We"": [[""12:00"", ""22:30""]], ""Th"": [[""12:00"", ""22:30""]], ""Fr"": [[""12:00"", ""22:30""]], ""Sa"": [[""12:00"", ""22:30""]], ""Su"": [[""12:00"", ""22:30""]]}",Treptow-Köpenick,12589,V0076,11009009
DoubleEye,cafe,coffee_shop,"Akazienstraße 22, 10823 Berlin",52.4879922,13.3540483,,,Mo-Fr 08:18-18:29; Sa 08:33-17:57; Su off,yes,no,Schöneberg,"{""Mo"": [[""08:18"", ""18:29""]], ""Tu"": [[""08:18"", ""18:29""]], ""We"": [[""08:18"", ""18:29""]], ""Th"": [[""08:18"", ""18:29""]], ""Fr"": [[""08:18"", ""18:29""]], ""Sa"": [[""08:33"", ""17:57""]]}",Tempelhof-Schöneberg,10823,V0077,11007007
Yogi-Haus,restaurant,indian,"Eisenacher Straße 54, 10823 Berlin",52.486278,13.3506678,http://www.restaurant-yogihaus.de/,+49307829223,"Mo-Th, Su 11:30-23:00; Fr,Sa 11:30-24:00",,yes,Schöneberg,"{""Su"": [[""11:30"", ""23:00""]], ""Fr"": [[""11:30"", ""00:00""]], ""Sa"": [[""11:30"", ""00:00""]]}",Tempelhof-Schöneberg,10823,V0078,11007007
La Residencia,restaurant,,"Kurfürstendamm 27, 10719 Berlin",52.5031309,13.3271435,,,,,no,Charlottenburg,,Charlottenburg-Wilmersdorf,10719,V0079,11004004
Bristol Grill,restaurant,,"Kurfürstendamm 27, 10719 Berlin",52.5033238,13.3272963,,,,,,Charlottenburg,,Charlottenburg-Wilmersdorf,10719,V0080,11004004
Le Faubourg,restaurant,french,"Augsburger Straße 41, 10789 Berlin",52.5026926,13.3318821,,,,,yes,Charlottenburg,,Charlottenburg-Wilmersdorf,10789,V0081,11004004
Floh,restaurant,regional;german,"Am Bahnhof Grunewald 4, 14193 Berlin",52.4880029,13.2634284,,,Tu-Su 12:00-18:00,,,Grunewald,"{""Tu"": [[""12:00"", ""18:00""]], ""We"": [[""12:00"", ""18:00""]], ""Th"": [[""12:00"", ""18:00""]], ""Fr"": [[""12:00"", ""18:00""]], ""Sa"": [[""12:00"", ""18:00""]], ""Su"": [[""12:00"", ""18:00""]]}",Charlottenburg-Wilmersdorf,14193,V0082,11004004
Trattoria Gioachino,restaurant,italian,"Trattoria Gioachino, Am Bahnhof Grunewald, Grunewald, Charlottenburg-Wilmersdorf, Berlin, 14193, Deutschland",52.4878837,13.2628406,,,,,yes,Grunewald,,Charlottenburg-Wilmersdorf,14193,V0083,11004004
Fook Lam Mun,restaurant,,"Fook Lam Mun, 6A, Königstraße, Wannsee, Steglitz-Zehlendorf, Berlin, Teltow, 14109, Deutschland",52.4206302,13.165528,,,,,yes,Wannsee,,Steglitz-Zehlendorf,14109,V0084,11006006
Blockhaus Nikolskoe,restaurant,german,"Nikolskoer Weg 15, 14109 Berlin",52.4244424,13.1163106,,,Mo-Su 11:00-19:00,,yes,Wannsee,"{""Mo"": [[""11:00"", ""19:00""]], ""Tu"": [[""11:00"", ""19:00""]], ""We"": [[""11:00"", ""19:00""]], ""Th"": [[""11:00"", ""19:00""]], ""Fr"": [[""11:00"", ""19:00""]], ""Sa"": [[""11:00"", ""19:00""]], ""Su"": [[""11:00"", ""19:00""]]}",Steglitz-Zehlendorf,14109,V0085,11006006
Agua TexMex,restaurant,mexican,"Frieda-Arnheim-Promenade 7, 13585 Berlin",52.5462582,13.2119152,,,Mo-Su 11:00-23:00,,yes,Hakenfelde,"{""Mo"": [[""11:00"", ""23:00""]], ""Tu"": [[""11:00"", ""23:00""]], ""We"": [[""11:00"", ""23:00""]], ""Th"": [[""11:00"", ""23:00""]], ""Fr"": [[""11:00"", ""23:00""]], ""Sa"": [[""11:00"", ""23:00""]], ""Su"": [[""11:00"", ""23:00""]]}",Spandau,13585,V0086,11005005
Restaurant Hasenheide,restaurant,,"Restaurant Hasenheide, Jahnstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10967, Deutschland",52.4877929,13.4196583,https://www.wirtshaus-hasenheide.de/,,Mo-Su 09:00-24:00,,no,Kreuzberg,"{""Mo"": [[""09:00"", ""00:00""]], ""Tu"": [[""09:00"", ""00:00""]], ""We"": [[""09:00"", ""00:00""]], ""Th"": [[""09:00"", ""00:00""]], ""Fr"": [[""09:00"", ""00:00""]], ""Sa"": [[""09:00"", ""00:00""]], ""Su"": [[""09:00"", ""00:00""]]}",Friedrichshain-Kreuzberg,10967,V0087,11002002
Eden,restaurant,asian,"Rosenstraße 19, 10178 Berlin",52.5219316,13.4047999,,,Mo-Fr 12:00-23:00; Sa 13:00-23:00; Su 17:00-23:00,,yes,Mitte,"{""Mo"": [[""12:00"", ""23:00""]], ""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""13:00"", ""23:00""]], ""Su"": [[""17:00"", ""23:00""]]}",Mitte,10178,V0088,11001001
Unvernunft,restaurant,international,"Unvernunft, Mauerstraße, Spandau, Berlin, 13597, Deutschland",52.5355167,13.2020525,https://kulturhaus-spandau.de/index.php?option=com_content&task=view&id=37&Itemid=49,+49303333002,Mo-Th 12:00-20:00; Fr 12:00-22:00,,,Spandau,"{""Fr"": [[""12:00"", ""22:00""]]}",Spandau,13597,V0089,11005005
Taverna Teloneio,restaurant,greek,"Möllentordamm 1, 13597 Berlin",52.5399218,13.207419,,,Mo-Su 12:00-23:00; Jan 01 14:00-21:00; Dec 31 12:00-18:00,yes,limited,Spandau,"{""Mo"": [[""12:00"", ""23:00""]], ""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Spandau,13597,V0090,11005005
Weisser Elefant,restaurant,,"Wegenerstraße 1, 10713 Berlin",52.4895627,13.3191979,https://www.weisser-elefant.de/,+493039896060,Mo-Fr 11:00-17:00,,limited,Wilmersdorf,"{""Mo"": [[""11:00"", ""17:00""]], ""Tu"": [[""11:00"", ""17:00""]], ""We"": [[""11:00"", ""17:00""]], ""Th"": [[""11:00"", ""17:00""]], ""Fr"": [[""11:00"", ""17:00""]]}",Charlottenburg-Wilmersdorf,10713,V0091,11004004
Garcon,restaurant,french,"Fechnerstraße 30, 10717 Berlin",52.4894921,13.3196727,,,10:00-01:00,,yes,Wilmersdorf,"{""Mo"": [[""10:00"", ""01:00""]], ""Tu"": [[""10:00"", ""01:00""]], ""We"": [[""10:00"", ""01:00""]], ""Th"": [[""10:00"", ""01:00""]], ""Fr"": [[""10:00"", ""01:00""]], ""Sa"": [[""10:00"", ""01:00""]], ""Su"": [[""10:00"", ""01:00""]]}",Charlottenburg-Wilmersdorf,10717,V0092,11004004
Frederick‘s,restaurant,,"Frederick‘s, Potsdamer Straße, Tiergarten, Mitte, Berlin, 10785, Deutschland",52.5098082,13.3743411,https://fredericksberlin.com,,"Mo-Th 12:00-14:30,18:00-01:00, Fr 12:00-14:30,18:00-01:30, Sa 11:00-14:30,18:00-01:30",,no,Tiergarten,{},Mitte,10785,V0093,11001001
Lindenbräu,restaurant,german,"Bellevuestraße 3-5, 10785 Berlin",52.5102921,13.3726675,,,"Su-Th 11:30-01:30, Fr-Sa 11:30-02:30",,yes,Tiergarten,{},Mitte,10785,V0094,11001001
Dittmanns Drogerie,restaurant,german,"Dittmanns Drogerie, Kablower Weg, Bohnsdorf, Treptow-Köpenick, Berlin, 12526, Deutschland",52.4029635,13.5856652,,,,,yes,Bohnsdorf,,Treptow-Köpenick,12526,V0095,11009009
Schönbrunn,restaurant,,"1, 10249 Berlin",52.528035,13.4339677,,,"Apr-Sep Mo-Fr 12:00-22:00; Apr-Sep Sa,Su,PH 10:00-22:00",,limited,Friedrichshain,"{""Su"": [[""10:00"", ""22:00""]], ""PH"": [[""10:00"", ""22:00""]]}",Friedrichshain-Kreuzberg,10249,V0096,11002002
Tropica Grillhaus,restaurant,,"Frankfurter Allee 73, 10247 Berlin",52.5152058,13.4687505,,,Mo-Su 11:00-22:00,,,Friedrichshain,"{""Mo"": [[""11:00"", ""22:00""]], ""Tu"": [[""11:00"", ""22:00""]], ""We"": [[""11:00"", ""22:00""]], ""Th"": [[""11:00"", ""22:00""]], ""Fr"": [[""11:00"", ""22:00""]], ""Sa"": [[""11:00"", ""22:00""]], ""Su"": [[""11:00"", ""22:00""]]}",Friedrichshain-Kreuzberg,10247,V0097,11002002
Ristorante a Mano,restaurant,italian,"Strausberger Platz 2, 10243 Berlin",52.5193726,13.4275085,https://www.amano-ristorante.de/,+493095598243,Mo-Su 12:00-23:00,,limited,Friedrichshain,"{""Mo"": [[""12:00"", ""23:00""]], ""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Friedrichshain-Kreuzberg,10243,V0098,11002002
Hangmee,restaurant,asian,"Boxhagener Straße 108, 10245 Berlin",52.5129554,13.4576396,,+493082717447,12:00-24:00,,yes,Friedrichshain,"{""Mo"": [[""12:00"", ""00:00""]], ""Tu"": [[""12:00"", ""00:00""]], ""We"": [[""12:00"", ""00:00""]], ""Th"": [[""12:00"", ""00:00""]], ""Fr"": [[""12:00"", ""00:00""]], ""Sa"": [[""12:00"", ""00:00""]], ""Su"": [[""12:00"", ""00:00""]]}",Friedrichshain-Kreuzberg,10245,V0099,11002002
Gaststätte zur S-Bahn,restaurant,german,"Heinrich-Grüber-Straße 1, 12621 Berlin",52.5124404,13.5878692,https://www.zur-s-bahn.de/,+49305627003,"Mo-Su,PH 12:00-22:00; Jan-Mar Mo off",yes,no,Kaulsdorf,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]], ""PH"": [[""12:00"", ""22:00""]]}",Marzahn-Hellersdorf,12621,V0100,11010010
Gasthof zum Oberfeld,restaurant,regional,"Zanderstraße 27, 12621 Berlin",52.5157169,13.5935903,,,"Mo-Su,PH 12:00-22:00",,no,Kaulsdorf,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]], ""PH"": [[""12:00"", ""22:00""]]}",Marzahn-Hellersdorf,12621,V0101,11010010
Pizza Pasta Gatow,restaurant,pizza,"Pizza Pasta Gatow, Rodensteinstraße, Wilhelmstadt, Spandau, Berlin, 13595, Deutschland",52.5114588,13.1813993,,,"PH,Mo-Su 11:00-23:00",,yes,Wilhelmstadt,"{""PH"": [[""11:00"", ""23:00""]], ""Mo"": [[""11:00"", ""23:00""]], ""Tu"": [[""11:00"", ""23:00""]], ""We"": [[""11:00"", ""23:00""]], ""Th"": [[""11:00"", ""23:00""]], ""Fr"": [[""11:00"", ""23:00""]], ""Sa"": [[""11:00"", ""23:00""]], ""Su"": [[""11:00"", ""23:00""]]}",Spandau,13595,V0102,11005005
La Posta Trattoria,restaurant,,"Weinmeisterhornweg 42, 13595 Berlin",52.5093453,13.1811526,,,,,yes,Wilhelmstadt,,Spandau,13595,V0103,11005005
Die Henne - Alt-Berliner Wirtshaus,restaurant,chicken,Leuschnerdamm 25,52.504153,13.4177503,https://www.henne-berlin.de,+49306147730,Tu-Su 17:00-24:00,,limited,Kreuzberg,"{""Tu"": [[""17:00"", ""00:00""]], ""We"": [[""17:00"", ""00:00""]], ""Th"": [[""17:00"", ""00:00""]], ""Fr"": [[""17:00"", ""00:00""]], ""Sa"": [[""17:00"", ""00:00""]], ""Su"": [[""17:00"", ""00:00""]]}",Friedrichshain-Kreuzberg,,V0104,11002002
Immertreu,bar,,"Christburger Straße 6, 10405 Berlin",52.5363657,13.425073,,,Mo-Sa 20:00-24:00+,,no,Prenzlauer Berg,"{""Mo"": [[""20:00-24:00"", ""late""]], ""Tu"": [[""20:00-24:00"", ""late""]], ""We"": [[""20:00-24:00"", ""late""]], ""Th"": [[""20:00-24:00"", ""late""]], ""Fr"": [[""20:00-24:00"", ""late""]], ""Sa"": [[""20:00-24:00"", ""late""]]}",Pankow,10405,V0105,11003003
Hoa Rong,restaurant,vietnamese,Georgenstraße 25,52.5197141,13.3877509,https://www.hoa-rong.com/,+493043666683,Mo-Fr 11:30-23:00; Sa 13:00-23:00,,yes,Mitte,"{""Mo"": [[""11:30"", ""23:00""]], ""Tu"": [[""11:30"", ""23:00""]], ""We"": [[""11:30"", ""23:00""]], ""Th"": [[""11:30"", ""23:00""]], ""Fr"": [[""11:30"", ""23:00""]], ""Sa"": [[""13:00"", ""23:00""]]}",Mitte,,V0106,11001001
Machiavelli,restaurant,international,"Clayallee 1, 14195 Berlin",52.4747998,13.2781793,,+493053157176,,,limited,Grunewald,,Charlottenburg-Wilmersdorf,14195,V0107,11004004
Andaz,restaurant,indian,"Andaz, Moränenweg, Tegel, Reinickendorf, Berlin, 13509, Deutschland",52.5993861,13.3011493,https://andazberlin.de/,,https://andazberlin.de/,,limited,Tegel,{},Reinickendorf,13509,V0108,11012012
Sida,restaurant,thai,"Ahornstraße 32, 12163 Berlin",52.4605144,13.3231312,https://www.sidathai.de,+49307923670,Mo-Su 12:00-22:00,,no,Steglitz,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Steglitz-Zehlendorf,12163,V0109,11006006
Café Meta,cafe,german,"Am Falkplatz 1, 10437 Berlin",52.545836,13.4061087,https://www.restaurant-meta.de/,,Mo-Fr 16:00-24:00; Sa-Su 12:00-24:00,,limited,Prenzlauer Berg,"{""Mo"": [[""16:00"", ""00:00""]], ""Tu"": [[""16:00"", ""00:00""]], ""We"": [[""16:00"", ""00:00""]], ""Th"": [[""16:00"", ""00:00""]], ""Fr"": [[""16:00"", ""00:00""]], ""Sa"": [[""12:00"", ""00:00""]], ""Su"": [[""12:00"", ""00:00""]]}",Pankow,10437,V0110,11003003
Kuno 15,cafe,coffee_shop;ice_cream,"Kuno-Fischer-Straße 15, 14057 Berlin",52.5038988,13.2909804,,+491792369063,Mo-Fr 09:00-20:00; Sa-Su 10:00-20:00,yes,limited,Charlottenburg,"{""Mo"": [[""09:00"", ""20:00""]], ""Tu"": [[""09:00"", ""20:00""]], ""We"": [[""09:00"", ""20:00""]], ""Th"": [[""09:00"", ""20:00""]], ""Fr"": [[""09:00"", ""20:00""]], ""Sa"": [[""10:00"", ""20:00""]], ""Su"": [[""10:00"", ""20:00""]]}",Charlottenburg-Wilmersdorf,14057,V0111,11004004
Eiffel,restaurant,french;mediterranean,"Kurfürstendamm 105, 10711 Berlin",52.4979888,13.2944721,,,Mo-Su 09:00-23:00,,yes,Halensee,"{""Mo"": [[""09:00"", ""23:00""]], ""Tu"": [[""09:00"", ""23:00""]], ""We"": [[""09:00"", ""23:00""]], ""Th"": [[""09:00"", ""23:00""]], ""Fr"": [[""09:00"", ""23:00""]], ""Sa"": [[""09:00"", ""23:00""]], ""Su"": [[""09:00"", ""23:00""]]}",Charlottenburg-Wilmersdorf,10711,V0112,11004004
Xantener Eck,restaurant,german,"Xantener Straße 1, 10707 Berlin",52.4988221,13.3076456,,,,,limited,Wilmersdorf,,Charlottenburg-Wilmersdorf,10707,V0113,11004004
Casa di Maria,restaurant,italian,"Uhlandstraße 149, 10719 Berlin",52.4968112,13.3244465,,,Mo-Sa 12:00-23:00,,no,Wilmersdorf,"{""Mo"": [[""12:00"", ""23:00""]], ""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]]}",Charlottenburg-Wilmersdorf,10719,V0114,11004004
Tiger Karaoke,bar,,Müllerstraße 6,52.5414032,13.3684921,,,,,no,Wedding,,Mitte,,V0115,11001001
Shaan,restaurant,indian,"Richardplatz 20, 12055 Berlin",52.4739548,13.4468535,https://shaan-berlin.de/#!/bilder-neukoelln/,+493068089382,Mo-Su 12:00-18:00+,yes,no,Neukölln,"{""Mo"": [[""12:00-18:00"", ""late""]], ""Tu"": [[""12:00-18:00"", ""late""]], ""We"": [[""12:00-18:00"", ""late""]], ""Th"": [[""12:00-18:00"", ""late""]], ""Fr"": [[""12:00-18:00"", ""late""]], ""Sa"": [[""12:00-18:00"", ""late""]], ""Su"": [[""12:00-18:00"", ""late""]]}",Neukölln,12055,V0116,11008008
Restaurant Louis,restaurant,austrian,"Richardplatz 5, 12055 Berlin",52.4743381,13.4452803,https://cafe-restaurant-louis.de/,+49306810210,"We-Su 11:30-23:00; Mo, Tu 12:15-23:00",,limited,Neukölln,"{""We"": [[""11:30"", ""23:00""]], ""Th"": [[""11:30"", ""23:00""]], ""Fr"": [[""11:30"", ""23:00""]], ""Sa"": [[""11:30"", ""23:00""]], ""Su"": [[""11:30"", ""23:00""]], ""Mo"": [[""12:15"", ""23:00""]], ""Tu"": [[""12:15"", ""23:00""]]}",Neukölln,12055,V0117,11008008
Da Ponte,restaurant,pizza;italian,"Helgoländer Ufer 7, 10557 Berlin",52.5220908,13.3488231,https://daponte-berlin.de/,,Tu-Su 16:00-23:00,,yes,Moabit,"{""Tu"": [[""16:00"", ""23:00""]], ""We"": [[""16:00"", ""23:00""]], ""Th"": [[""16:00"", ""23:00""]], ""Fr"": [[""16:00"", ""23:00""]], ""Sa"": [[""16:00"", ""23:00""]], ""Su"": [[""16:00"", ""23:00""]]}",Mitte,10557,V0118,11001001
Trattoria Fidelia,restaurant,italian;pizza,"Lüneburger Straße 390, 10557 Berlin",52.5194762,13.3556992,https://pages.resmio.com/trattoria-fidelia/en,+493039809451,"Mo-Sa 11:30-23:00, Su 12:00-23:00",,no,Moabit,"{""Mo"": [[""11:30"", ""23:00""], [""Su 12:00"", ""23:00""]], ""Tu"": [[""11:30"", ""23:00""], [""Su 12:00"", ""23:00""]], ""We"": [[""11:30"", ""23:00""], [""Su 12:00"", ""23:00""]], ""Th"": [[""11:30"", ""23:00""], [""Su 12:00"", ""23:00""]], ""Fr"": [[""11:30"", ""23:00""], [""Su 12:00"", ""23:00""]], ""Sa"": [[""11:30"", ""23:00""], [""Su 12:00"", ""23:00""]]}",Mitte,10557,V0119,11001001
Zollpackhof,restaurant,german,"Elisabeth-Abegg-Straße 1, 10557 Berlin",52.5212821,13.3668503,https://zollpackhof.de/,,Mo-Su 11:00-00:00,,yes,Moabit,"{""Mo"": [[""11:00"", ""00:00""]], ""Tu"": [[""11:00"", ""00:00""]], ""We"": [[""11:00"", ""00:00""]], ""Th"": [[""11:00"", ""00:00""]], ""Fr"": [[""11:00"", ""00:00""]], ""Sa"": [[""11:00"", ""00:00""]], ""Su"": [[""11:00"", ""00:00""]]}",Mitte,10557,V0120,11001001
Schleusenkrug,restaurant,german,"Müller-Breslau-Straße 1, 10623 Berlin",52.5112754,13.335988,,,Mo-Su 11:00-23:00,,yes,Tiergarten,"{""Mo"": [[""11:00"", ""23:00""]], ""Tu"": [[""11:00"", ""23:00""]], ""We"": [[""11:00"", ""23:00""]], ""Th"": [[""11:00"", ""23:00""]], ""Fr"": [[""11:00"", ""23:00""]], ""Sa"": [[""11:00"", ""23:00""]], ""Su"": [[""11:00"", ""23:00""]]}",Mitte,10623,V0121,11001001
Bistro in der Akademie der Künste,cafe,,"Hanseatenweg 10, 10557 Berlin",52.5183945,13.3464153,,,,,yes,Hansaviertel,,Mitte,10557,V0122,11001001
