area_id,locality,neighborhood,year,crime_type_german,crime_type_english,category,total_number_cases,frequency_100k,population_base,severity_weight
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,122.0,305.0,,1.0
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Kieztaten,Neighborhood Crimes,Public Order,1651.0,4127.0,,2.0
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,686.0,1715.0,,1.5
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,152.0,380.0,,3.5
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Raub,Robbery,Violent Crime,134.0,335.0,,4.0
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,198.0,495.0,,4.5
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,63.0,157.0,,4.5
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,5146.0,12863.0,,2.0
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,866.0,2165.0,,2.5
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Straftaten -insgesamt-,Total Crimes,Overall,11567.0,28914.0,,1.0
21001.0,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,58.0,145.0,,3.0
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Brand- stiftung,Arson,Property Crime,18.0,29.0,,4.5
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,37.0,59.0,,4.0
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,764.0,1211.0,,3.5
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1200.0,1902.0,,1.5
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,198.0,314.0,,3.0
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,346.0,548.0,,2.5
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,159.0,252.0,,1.0
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Kieztaten,Neighborhood Crimes,Public Order,1789.0,2836.0,,2.0
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,756.0,1198.0,,1.5
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,240.0,380.0,,3.5
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Raub,Robbery,Violent Crime,104.0,165.0,,4.0
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,189.0,300.0,,4.5
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,48.0,76.0,,4.5
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,6102.0,9672.0,,2.0
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,735.0,1165.0,,2.5
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Straftaten -insgesamt-,Total Crimes,Overall,11407.0,18081.0,,1.0
22002.0,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,140.0,222.0,,3.0
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Brand- stiftung,Arson,Property Crime,9.0,42.0,,4.5
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,29.0,137.0,,4.0
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,612.0,2888.0,,3.5
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,364.0,1718.0,,1.5
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,100.0,472.0,,3.0
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,520.0,2454.0,,2.5
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,120.0,566.0,,1.0
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Kieztaten,Neighborhood Crimes,Public Order,1138.0,5370.0,,2.0
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,441.0,2081.0,,1.5
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,86.0,406.0,,3.5
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Raub,Robbery,Violent Crime,139.0,656.0,,4.0
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,218.0,1029.0,,4.5
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,68.0,321.0,,4.5
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,3586.0,16921.0,,2.0
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,264.0,1246.0,,2.5
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Straftaten -insgesamt-,Total Crimes,Overall,7698.0,36325.0,,1.0
23003.0,Nördliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,35.0,165.0,,3.0
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Brand- stiftung,Arson,Property Crime,13.0,47.0,,4.5
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,28.0,101.0,,4.0
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,484.0,1750.0,,3.5
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,423.0,1530.0,,1.5
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,147.0,532.0,,3.0
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,1956.0,7074.0,,2.5
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,164.0,593.0,,1.0
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Kieztaten,Neighborhood Crimes,Public Order,1122.0,4058.0,,2.0
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,465.0,1682.0,,1.5
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,85.0,307.0,,3.5
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Raub,Robbery,Violent Crime,170.0,615.0,,4.0
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,195.0,705.0,,4.5
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,109.0,394.0,,4.5
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,3474.0,12564.0,,2.0
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,316.0,1143.0,,2.5
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Straftaten -insgesamt-,Total Crimes,Overall,8598.0,31095.0,,1.0
23004.0,Südliche Luisenstadt,Friedrichshain-Kreuzberg,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,51.0,184.0,,3.0
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Brand- stiftung,Arson,Property Crime,3.0,13.0,,4.5
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,9.0,39.0,,4.0
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,155.0,665.0,,3.5
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,233.0,1000.0,,1.5
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,48.0,206.0,,3.0
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,36.0,154.0,,2.5
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,62.0,266.0,,1.0
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Kieztaten,Neighborhood Crimes,Public Order,683.0,2930.0,,2.0
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,225.0,965.0,,1.5
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,76.0,326.0,,3.5
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Raub,Robbery,Violent Crime,36.0,154.0,,4.0
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,47.0,202.0,,4.5
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,18.0,77.0,,4.5
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,1458.0,6255.0,,2.0
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,197.0,845.0,,2.5
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Straftaten -insgesamt-,Total Crimes,Overall,2544.0,10913.0,,1.0
24005.0,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,49.0,210.0,,3.0
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Brand- stiftung,Arson,Property Crime,7.0,29.0,,4.5
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,14.0,59.0,,4.0
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,629.0,2631.0,,3.5
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,308.0,1288.0,,1.5
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,110.0,460.0,,3.0
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,419.0,1752.0,,2.5
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,165.0,690.0,,1.0
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Kieztaten,Neighborhood Crimes,Public Order,1237.0,5174.0,,2.0
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,495.0,2070.0,,1.5
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,44.0,184.0,,3.5
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Raub,Robbery,Violent Crime,125.0,523.0,,4.0
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,172.0,719.0,,4.5
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,85.0,355.0,,4.5
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,3928.0,16428.0,,2.0
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,236.0,987.0,,2.5
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Straftaten -insgesamt-,Total Crimes,Overall,7524.0,31468.0,,1.0
24006.0,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,29.0,121.0,,3.0
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Brand- stiftung,Arson,Property Crime,18.0,63.0,,4.5
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,39.0,135.0,,4.0
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,319.0,1108.0,,3.5
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,396.0,1375.0,,1.5
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,78.0,271.0,,3.0
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,70.0,243.0,,2.5
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,135.0,469.0,,1.0
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Kieztaten,Neighborhood Crimes,Public Order,1068.0,3709.0,,2.0
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,554.0,1924.0,,1.5
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,60.0,208.0,,3.5
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Raub,Robbery,Violent Crime,28.0,97.0,,4.0
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,95.0,330.0,,4.5
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,15.0,52.0,,4.5
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,2113.0,7338.0,,2.0
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,135.0,469.0,,2.5
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Straftaten -insgesamt-,Total Crimes,Overall,4626.0,16064.0,,1.0
25007.0,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,53.0,184.0,,3.0
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Brand- stiftung,Arson,Property Crime,12.0,24.0,,4.5
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,34.0,69.0,,4.0
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1062.0,2164.0,,3.5
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,691.0,1408.0,,1.5
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,162.0,330.0,,3.0
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,1480.0,3016.0,,2.5
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,411.0,837.0,,1.0
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Kieztaten,Neighborhood Crimes,Public Order,2368.0,4825.0,,2.0
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1072.0,2184.0,,1.5
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,121.0,247.0,,3.5
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Raub,Robbery,Violent Crime,194.0,395.0,,4.0
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,373.0,760.0,,4.5
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,100.0,204.0,,4.5
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,5852.0,11924.0,,2.0
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,365.0,744.0,,2.5
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Straftaten -insgesamt-,Total Crimes,Overall,12229.0,24917.0,,1.0
25008.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,65.0,132.0,,3.0
30000.0,Pankow,Pankow,2015,Brand- stiftung,Arson,Property Crime,81.0,21.0,,4.5
30000.0,Pankow,Pankow,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,196.0,51.0,,4.0
30000.0,Pankow,Pankow,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,2667.0,690.0,,3.5
30000.0,Pankow,Pankow,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,4568.0,1182.0,,1.5
30000.0,Pankow,Pankow,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,952.0,246.0,,3.0
30000.0,Pankow,Pankow,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,510.0,132.0,,2.5
30000.0,Pankow,Pankow,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,1312.0,331.0,,1.0
30000.0,Pankow,Pankow,2015,Kieztaten,Neighborhood Crimes,Public Order,11470.0,2967.0,,2.0
30000.0,Pankow,Pankow,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,4243.0,1098.0,,1.5
30000.0,Pankow,Pankow,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,1068.0,276.0,,3.5
30000.0,Pankow,Pankow,2015,Raub,Robbery,Violent Crime,303.0,78.0,,4.0
30000.0,Pankow,Pankow,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,619.0,160.0,,4.5
30000.0,Pankow,Pankow,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,151.0,39.0,,4.5
30000.0,Pankow,Pankow,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,26000.0,6726.0,,2.0
30000.0,Pankow,Pankow,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,3356.0,868.0,,2.5
30000.0,Pankow,Pankow,2015,Straftaten -insgesamt-,Total Crimes,Overall,44156.0,11423.0,,1.0
30000.0,Pankow,Pankow,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,753.0,195.0,,3.0
31001.0,Buch,Pankow,2015,Brand- stiftung,Arson,Property Crime,4.0,26.0,,4.5
31001.0,Buch,Pankow,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,22.0,145.0,,4.0
31001.0,Buch,Pankow,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,180.0,1187.0,,3.5
31001.0,Buch,Pankow,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,147.0,970.0,,1.5
31001.0,Buch,Pankow,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,76.0,501.0,,3.0
31001.0,Buch,Pankow,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,30.0,198.0,,2.5
31001.0,Buch,Pankow,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,60.0,396.0,,1.0
31001.0,Buch,Pankow,2015,Kieztaten,Neighborhood Crimes,Public Order,430.0,2837.0,,2.0
31001.0,Buch,Pankow,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,277.0,1827.0,,1.5
31001.0,Buch,Pankow,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,24.0,158.0,,3.5
31001.0,Buch,Pankow,2015,Raub,Robbery,Violent Crime,10.0,66.0,,4.0
31001.0,Buch,Pankow,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,51.0,336.0,,4.5
31001.0,Buch,Pankow,2015,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,5.0,33.0,,4.5
31001.0,Buch,Pankow,2015,Diebstahl -insgesamt-,Theft Total,Property Crime,897.0,5918.0,,2.0
31001.0,Buch,Pankow,2015,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,185.0,1220.0,,2.5
31001.0,Buch,Pankow,2015,Straftaten -insgesamt-,Total Crimes,Overall,1870.0,12337.0,,1.0
31001.0,Buch,Pankow,2015,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,39.0,257.0,,3.0
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Brand- stiftung,Arson,Property Crime,4.0,15.0,,4.5
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Branddelikte -insgesamt-,Arson Total,Property Crime,14.0,52.0,,4.0
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,113.0,421.0,,3.5
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Fahrrad- diebstahl,Bicycle Theft,Property Crime,116.0,433.0,,1.5
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,55.0,205.0,,3.0
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Rauschgift-delikte,Drug Crimes,Drug Offense,18.0,67.0,,2.5
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,39.0,145.0,,1.0
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Kieztaten,Neighborhood Crimes,Public Order,286.0,1066.0,,2.0
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,144.0,537.0,,1.5
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Wohnraum- einbruch,Residential Burglary,Property Crime,66.0,246.0,,3.5
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Raub,Robbery,Violent Crime,7.0,26.0,,4.0
32002.0,Blankenfelde/Niederschönhausen,Pankow,2015,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,21.0,78.0,,4.5
