id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at
692,Greta and Friends,"Puderstraße 26, 12435 Berlin",12435,Plänterwald,52.4855416,13.4644619,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
693,EKT – Schraderstraße,Unknown,Unknown,Nan,52.4625128,13.4816117,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
694,Kita Kleiner Fratz Ernststraße,"Ernststraße 4, 12437 Berlin",12437,Baumschulenweg,52.4659833,13.4887198,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
695,Kita Villa Klecks,"Kiefholzstraße 269, 12437 Berlin",12437,Nan,52.4672019,13.4851699,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
696,Kita Die wilden Knallerbsen,"Groß-Berliner Damm 37, 12487 Berlin",12487,Johannisthal,52.4490306,13.5122571,Unknown,35.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
697,Kita felix and friends,"Sterndamm 109, 12487 Berlin",12487,Johannisthal,52.4423522,13.5019142,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
698,Kita Die wilden Knallerbsen e.V.,Unknown,Unknown,Nan,52.4454568,13.509297,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
699,Kinderladen Friedrichsklain,"Oderstraße 34, 10247 Berlin",10247,Friedrichshain,52.5093272,13.4728751,Kleine Künstler ganz groß gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
700,Kita Arif und Alina,"Sparrstraße 3 A, 13353 Berlin",13353,Wedding,52.5420205,13.3610639,Kita Arif und Alina gUG,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
701,Kita Spatzennest,"Erlenstraße 20, 12167 Berlin",12167,Steglitz,52.450765,13.3218198,Verein zur Förderung der Mehrsprachigkeit e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
702,Kindergarten Schlumpfenland,"Wielandstraße 40, 10629 Berlin",10629,Charlottenburg,52.5048402,13.3158295,Kindergarten Schlumpfenland e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
703,Kita Engelsnest,"Kaiserin-Augusta-Allee 101, 10553 Berlin",10553,Moabit,52.5256694,13.3198275,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
704,Kiezbündnis Schülerladen - Janusz Korczak,"Frankenstraße 6, 10781 Berlin",10781,Schöneberg,52.4935137,13.3511617,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
705,Kinderladen Krikel Krakel,"Peschkestraße 8, 12161 Berlin",12161,Friedenau,52.4648314,13.3315433,Krikel Krakel e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
706,Kita Pretty World,"Elsenstraße 25, 12435 Berlin",12435,Alt-Treptow,52.4891733,13.4540178,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
707,Rappelkiste,"Wolliner Straße 9, 10435 Berlin",10435,Mitte,52.537398,13.403576,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
708,Kinderladen Rosenthaler Vorstadt,"Wolliner Straße 60, 10435 Berlin",10435,Mitte,52.536911,13.40357,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
709,Montessori-Kinderhaus Berlin-Buch,Wiltbergstraße 90,Unknown,Nan,52.6409989,13.4888294,Karuna e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
710,Kita des Pestalozzi-Fröbel-Hauses,"Barbarossastraße 64, 10781 Berlin",10781,Schöneberg,52.4918956,13.3522876,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
711,Krippe Mondbär,"Eldenaer Straße 36, 10247 Berlin",10247,Friedrichshain,52.5201666,13.4643985,Klax Berlin,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
712,Brei nach Neun,"Leuthener Straße 8, 10829 Berlin",10829,Schöneberg,52.4809538,13.3628341,EKT Brei nach Neun e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
713,Kinderladen Meckerbeine,"Cheruskerstraße 17, 10829 Berlin",10829,Schöneberg,52.4812161,13.3592231,Kinderladen Meckerbeine e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
714,Kinderladen Bunte Knospe,Unknown,Unknown,Nan,52.4836963,13.3630163,EKT Bunte Knospe e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
715,Evangelische Kita Silas,Unknown,Unknown,Nan,52.4913346,13.3652603,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
716,Kita Cookis,"Gustav-Müller-Platz 2, 10829 Berlin",10829,Schöneberg,52.4833873,13.3620946,Verein zur Förderung stadtteilnaher Volkshochschularbeit e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
717,Kunkel,Unknown,Unknown,Nan,52.4880979,13.3642603,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
718,Tegner-Strolche,Unknown,Unknown,Nan,52.5543323,13.4101602,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
719,Kita Maulwurf,"Derfflingerstraße 21, 10785 Berlin",10785,Tiergarten,52.5033001,13.3566187,Arbeiterwohlfahrt,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
720,EKT Tigertatzen,"Elßholzstraße 11, 10781 Berlin",10781,Schöneberg,52.4924741,13.3563629,EKT - Tigertatzen e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
721,Waldorf-Kindergarten Zehlendorf e.V.,Unknown,Unknown,Nan,52.4575903,13.2746144,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
722,Kinder- und Schülerladen Manno,"Hohenstaufenstraße 10a, 10781 Berlin",10781,Schöneberg,52.4948402,13.3500271,Kinder- und Schülerladen Manno e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
723,Großpflegestelle Peti und Ulli,Böckhstraße,Unknown,Kreuzberg,52.4939191,13.4194161,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
724,Kinderladen Kraut und Rüben,"Schwalbacher Straße 8, 12161 Berlin",12161,Friedenau,52.4700471,13.3209725,EKT - Kraut und Rüben e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
725,EKT Rappelschlößchen,"Schwalbacher Straße 10, 12161 Berlin",12161,Friedenau,52.4700378,13.3221987,Rappelschlößchen e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
726,Kindergarten Auenland,"Zingster Straße 12, 13357 Berlin",13357,Gesundbrunnen,52.5512131,13.3891799,Arbeitskreis Fidele Pädagogik e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
727,Kita Fuggerstraße e.V.,"Fuggerstraße 37, 10777 Berlin",10777,Schöneberg,52.499059,13.3416183,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
728,"Kita ""bewegte Kinder e.V.""",Unknown,Unknown,Nan,52.5244457,13.313733,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
729,Kita Purzelbaum,"Eisenacher Straße 81, 10823 Berlin",10823,Schöneberg,52.4889997,13.3493536,planned child gUG,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
730,Kita Hänselstraße,Unknown,Unknown,Nan,52.4663073,13.4738265,Kindertagesstätten SüdOst,180.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
731,Waldorfkindergarten Rosenhof,"Weimarische Straße 5, 10715 Berlin",10715,Wilmersdorf,52.4805284,13.323981,Waldorfkindergarten Rosenhof e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
732,Kinderladen Frechsdachs,"Rosenheimer Straße 28, 10781 Berlin",10781,Schöneberg,52.4901702,13.3461426,Kinderladen Frechsdachs e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
733,Kinderladen Amtomokarasachmo,"Salzburger Straße 7, 10825 Berlin",10825,Schöneberg,52.4869279,13.3425314,EKT Amtomokarasachmo e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
734,KreativitätsKindertagesstätte Allesforscher,"Strausberger Straße 38, 10243 Berlin",10243,Friedrichshain,52.5208599,13.4325745,KreativitätsSchulzentrum Berlin gGmbh,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
735,Kita Elfenblume,"Rostocker Straße 28, 10553 Berlin",10553,Moabit,52.5322577,13.3267775,Forum für Bildung und Erziehung (FBE) gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
736,Kita Safina I,Unknown,Unknown,Nan,52.5319894,13.3267708,Hadewe-Integra gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
737,Kita Windfee,"Goethestraße 2, 12459 Berlin",12459,Oberschöneweide,52.4644544,13.5144646,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
738,Kita Spreekinder 2,"Edisonstraße 19, 12459 Berlin",12459,Oberschöneweide,52.4649644,13.5137988,kijufa gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
739,Unknown,Unknown,Unknown,Nan,52.5027618,13.3726299,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
740,Hakuna Matata,Unknown,Unknown,Nan,52.567159,13.3163189,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
741,Kita der Kath. Kirchengem. St. Annen,Unknown,Unknown,Nan,52.448665,13.3133092,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
742,FRÖBEL Kindergarten,"Straßburger Straße 6B, 10405 Berlin",10405,Nan,52.5289509,13.413324,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
743,EKT - Macht nix e.V.,Unknown,Unknown,Nan,52.4885535,13.3745228,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
744,Die kleinen Sonnenblumen,"Kaiserstraße 144, 12105 Berlin",12105,Mariendorf,52.444789,13.372418,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
745,Kindertagesstätte Gänseblümchen e.V.,"Glasgower Straße 26, 13349 Berlin",13349,Wedding,52.556085,13.3436478,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
746,Kinderladen am Park,Unknown,Unknown,Nan,52.4347158,13.3480029,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
747,Kita Edgar Berlin,"Dunckerstraße 74, 10437 Berlin",10437,Prenzlauer Berg,52.5439853,13.421856,Peggy Laubinger,20.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
748,Kita Regenbogen,"Buschkrugallee 31, 12359 Berlin",12359,Nan,52.4614496,13.4460273,Regenbogen gemeinnützige UG,44.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
749,Kita Salabanda Süd,"Scharnweberstraße 47, 10247 Berlin",10247,Nan,52.5125537,13.4671531,Salabanda gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
750,Kindergarten Berliner Kindheit,Unknown,Unknown,Nan,52.531283,13.4251048,Berliner Kindheit E.S. gUG (haftungsbeschränkt),Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
751,Kita Abenteuerland,Unknown,Unknown,Nan,52.5500996,13.3490651,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
752,Kita Kardelen,"Lüderitzstraße 3, 13351 Berlin",13351,Wedding,52.5499125,13.3494156,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
753,Unknown,Unknown,Unknown,Nan,52.5350412,13.3580119,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
754,Kinderladen Zauberhaus,"Reinickendorfer Straße 30, 13347 Berlin",13347,Gesundbrunnen,52.5473667,13.369575,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
755,Kita Hexenkleckshausen,"Eldenaer Straße 46, 10247 Berlin",10247,Friedrichshain,52.5204348,13.4602471,KLAX gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
756,Kinderladen Marienkäfer,"Prühßstraße 30, 12105 Berlin",12105,Nan,52.4429619,13.3831002,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
757,Kita Piccoli Artisti,"Eulerstraße 21, 13357 Berlin",13357,Nan,52.5528793,13.3895862,Ki. E. Ka. e. V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
758,Kindertagespflege Froschwiese,"Pestalozzistraße 88A, 10625 Berlin",10625,Charlottenburg,52.5077182,13.3117675,Kerstin Hoffmann,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
759,Kinderladen Schneckenhaus,Unknown,Unknown,Nan,52.5207501,13.3569328,Frecher Spatz e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
760,Kindergarten Rauda,Unknown,Unknown,Nan,52.5529084,13.3703184,Kita Rauda e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
761,Outlaw Kita am Nettelbeckplatz,"Reinickendorfer Straße 110A, 13347 Berlin",13347,Nan,52.5451701,13.369771,Outlaw,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
762,Kita Stadtperlen,Unknown,Unknown,Nan,52.569655,13.3113888,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
763,Kita Benjamin Blümchen,Unknown,Unknown,Nan,52.4309835,13.3360932,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
764,Kindergarten frei und geborgen,"Hultschiner Damm 25 - 27, 12623 Berlin",12623,Nan,52.4768911,13.6003157,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
765,Little Kiwis,"Rostocker Straße 42, 10553 Berlin",10553,Nan,52.5296284,13.3265364,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
766,Kita am Alex,"Wadzeckstraße 3, 10178 Berlin",10178,Mitte,52.5251758,13.4156513,Drachenreiter gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
767,Rabenkinder,"Simplonstraße 52, 10245 Berlin",10245,Nan,52.5056802,13.4637485,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
768,Kiek mal,Unknown,Unknown,Nan,52.5704421,13.5712392,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
769,Krippe Sonnenkäfer,"Eldenaer Straße 36, 10247 Berlin",10247,Friedrichshain,52.5202108,13.4640953,Klax Berlin,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
770,Kita Die Kiezkrümel,"Pankower Straße 1, 13127 Berlin",13127,Nan,52.5849607,13.4285344,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
771,Die Traumfänger,"Köpenicker Landstraße 246, 12437 Berlin",12437,Baumschulenweg,52.4687484,13.4912344,Federlos gUG,30.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
772,Kita Spreefeld,"Wilhelmine-Gemberg-Weg 10, 10179 Berlin",10179,Nan,52.5105341,13.4247573,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
773,Kinderladen Auenland e.V.,Unknown,Unknown,Nan,52.5637906,13.3958208,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
774,Sternschnuppe,Unknown,Unknown,Nan,52.561738,13.3984826,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
775,Kita Zauberland,"Wilhelminenhofstraße 21, 12459 Berlin",12459,Nan,52.4621629,13.5158109,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
776,EKT Biegel e.V.,"Unter den Eichen 93, 12205 Berlin",12205,Nan,52.4443986,13.2911541,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
777,Lok 18,"Am Lokdepot 17, 10965 Berlin",10965,Nan,52.4856821,13.371963,Täks e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
778,Kita Pretty World,"Elsenstraße 102A, 12435 Berlin",12435,Nan,52.4893099,13.454767,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
779,Kita Motzstraße,"Motzstraße 33, 10777 Berlin",10777,Nan,52.4973311,13.3474095,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
780,Kleine Moabiter,"Oldenburger Straße 40, 10551 Berlin",10551,Nan,52.5296051,13.3358133,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
781,Kita Nusshütte,Unknown,Unknown,Nan,52.4354607,13.5474917,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
782,Kinderladen Piwi,"Wollankstraße 11, 13187 Berlin",13187,Pankow,52.5668727,13.3966612,KinderSchlummerLand gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
783,Pankekinder e.V.,"Wollankstraße 119, 13187 Berlin",13187,Pankow,52.5671925,13.3979818,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
784,Kita Kleiner Fratz e.V.,"Behringstraße 33, 12437 Berlin",12437,Baumschulenweg,52.4652287,13.491111,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
785,DRK Kita Antonia,"Antonienstraße 50a, 13403 Berlin",13403,Reinickendorf,52.5722291,13.3119042,Landesverband Berliner Rotes Kreuz,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
786,"Kita ""Die kleinen Grünschnäbel""","Eichborndamm 39, 13403 Berlin",13403,Reinickendorf,52.5716276,13.3130128,die kleinen Grünschnäbel UG,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
787,Vorschulgruppe Schillingstraße,"Schillingstraße 15, 13403 Berlin",13403,Reinickendorf,52.5682104,13.3213022,Gemeinnützige Stephanus-Gesellschaft mbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
788,Kindertagesstätte Schillingstraße,"Schillingstraße 16, 13403 Berlin",13403,Reinickendorf,52.5684913,13.3215093,Gemeinnützige Stephanus-Gesellschaft mbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
789,Kita Wortschmiede,"Zobeltitzstraße 34, 13403 Berlin",13403,Reinickendorf,52.5685488,13.3210403,Deutscher Paritätischer Wohlfahrtsverband,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
790,EKT - Zwergenschloß e.V. Krippe,Unknown,Unknown,Nan,52.6239921,13.3119076,Zwergenschloß gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
791,Kids Company II Ganztagsbetreuung,Unknown,Unknown,Nan,52.6097468,13.3201752,Stiftung Pro Gemeinsinn gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
792,Kenntnisreich,Unknown,Unknown,Nan,52.5537702,13.3808595,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
793,Kita Paulus,Unknown,Unknown,Nan,52.4344423,13.2593393,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
794,"Ali Baba und seine Räuber ""Rainbow""","Bendastraße 21, 12051 Berlin",12051,Neukölln,52.4664322,13.4367448,Kinderladen Ali Baba und seine Räuber e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
795,"Tagesgroßpflege ""Minigarten""","Seebadstraße 33, 13467 Berlin",13467,Nan,52.6170543,13.3248852,Ulrike & Ragnar Schmidt,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
796,Unknown,"Eitelstraße 85, 10317 Berlin",10317,Nan,52.5089027,13.4966462,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
797,Kita Wielandstraße,"Wielandstraße 23, 12159 Berlin",12159,Schöneberg,52.4697893,13.3388031,Nachbarschaftsheim Schöneberg e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
798,"Kita ""Kuddel-Muddel""",Unknown,Unknown,Nan,52.5683367,13.3104634,R&W Kita gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
799,Kita Bibbi-Bär,"Immenweg 13-15, 12169 Berlin",12169,Nan,52.4515961,13.3444096,Die Kuschelburg gUG,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
800,Kita Kirchenmäuse,"Wilhelmsruher Damm 159a, 13439 Berlin",13439,Märkisches Viertel,52.5962638,13.3530182,Evangelische Apostel-Petrus-Gemeinde,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
801,Kita Wiesenhüpper,"Wartiner Straße 77, 13057 Berlin",13057,Neu-Hohenschönhausen,52.5645135,13.5301589,Kietz für Kids e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
802,Wildblume III,"Fidicinstraße 10, 10965 Berlin",10965,Kreuzberg,52.486814,13.3903892,"Integrations-Kinderladen ""Wildblume"" e.V.",Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
803,Kleine Pusteblume,"Am Bärensprung 36, 13503 Berlin",13503,Heiligensee,52.6106205,13.2474893,Kleine Pusteblume e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
804,Kita Pretty World,"Agnes-Straub-Weg 20, 12353 Berlin",12353,Gropiusstadt,52.4237701,13.482585,Pretty World gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
805,Kita Marienfelder Kiezhopser,"Alt-Marienfelde 54, 12277 Berlin",12277,Marienfelde,52.4133854,13.3642264,Stadtteilzentrum Steglitz e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
806,Kita Multitalent,"Heesestraße 9, 12169 Berlin",12169,Nan,52.4566548,13.3270947,Kita Multitalent gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
807,Kita Rabbit Street,Haasestraße 9,Unknown,Nan,52.5058161,13.4612314,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
808,Kindertagespflegestelle Flohzirkus,Unknown,Unknown,Nan,52.5070767,13.4949569,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
809,Spieltraum Lichtenberg,Unknown,Unknown,Nan,52.5060486,13.4949421,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
810,Kindertagespflege Baerliner Rasselbande,"Berliner Straße 9, 10715 Berlin",10715,Wilmersdorf,52.4876362,13.3322424,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
811,Kinderladen,"Am Treptower Park 37, 12435 Berlin",12435,Nan,52.486256,13.4652513,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
812,Großtagespflege Unser Spatzennest,"Amendestraße 101, 13409 Berlin",13409,Reinickendorf,52.5679126,13.3647799,Kerstin Stepinski & Martina Groth,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
813,Kita Salabanda 73,"Mühsamstraße 73, 10249 Berlin",10249,Friedrichshain,52.5211944,13.4542174,Salabanda gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
814,Kita Pirole,Aroser Allee,Unknown,Nan,52.5700278,13.3517285,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
815,Kita Kinderinsel Aroser Allee,"Aroser Allee 151, 13407 Berlin",13407,Reinickendorf,52.5701014,13.3507661,Die Kinderinseln Berlin Nord gUG,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
816,Unknown,Unknown,Unknown,Nan,52.570183,13.3736421,Hausotter Grundschule,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
817,EKT Bessere Zukunft für Kinder,"Muskauer Straße 11A, 10997 Berlin",10997,Kreuzberg,52.501672,13.4315036,Bessere Zukunft für Kinder e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
818,Kita Sternenburg,"Edelweißstraße 27, 13158 Berlin",13158,Wilhelmsruh,52.5856236,13.3720098,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
819,dreieins Kita Kaulsdorf,"Peter-Huchel-Straße 35, 12619 Berlin",12619,Hellersdorf,52.5250802,13.5921015,dreieins Innovative Pädagogik gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
