school_id,school_name,school_type_de,ownership_en,school_category_de,neighborhood,quarter,postal_code,street,street_number,telephone_number,fax_number,email,website,school_year,school_category_en,schoolyear,students_mfd,students_f,students_m,teachers_mfd,teachers_f,teachers_m,startchancen
02B05,Jane-Addams-Schule (OSZ Sozialwesen),Oberstufenzentrum,Public,Berufsschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Straßmannstraße,14,+49 30 4202760,+49 30 420276321,kontakt@osz-jas.de,https://www.osz-soz.de,2024/25,Vocational School,2024/25,1709.0,1248.0,461.0,123.0,74.0,49.0,False
02G01,Spartacus-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Friedenstraße,40,+49 30 42024930,+49 30 42024937,Schulleitung@spartacus.schule.berlin.de,http://www.grundschule-friedrichshain.de,2024/25,Primary School,2024/25,486.0,242.0,244.0,36.0,26.0,10.0,False
02G02,Hausburg-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Hausburgstraße,20,+49 30 93956760,+49 30 939567615,schulleitung@hausburg.schule.berlin.de,http://www.hausburgschule.de,2024/25,Primary School,2024/25,552.0,268.0,284.0,49.0,36.0,13.0,False
02G03,Justus-von-Liebig-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10247,Liebigstraße,18A,+49 30 447283211,+49 30 447283215,02G03@02G03.schule.berlin.de,http://www.jvl-gs.de,2024/25,Primary School,2024/25,546.0,253.0,293.0,36.0,28.0,8.0,False
02G04,Pettenkofer-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10247,Pettenkoferstraße,20,+49 30 3229811911,+49 30 3229811915,Sekretariat@pettenkofer.schule.berlin.de,http://www.pettenkofer-grundschule.de,2024/25,Primary School,2024/25,657.0,347.0,310.0,45.0,39.0,6.0,False
02G07,Ludwig-Hoffmann-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Lasdehner Straße,21,+49 30 293474211,+49 30 293474215,schulleitung@l-hoffmann.schule.berlin.de,http://www.ludwig-hoffmann-grundschule.de,2024/25,Primary School,2024/25,454.0,206.0,248.0,32.0,25.0,7.0,False
02G08,Grundschule am Traveplatz,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10247,Jessnerstraße,24,+49 30 48488000,+49 30 484880030,schulleitung@traveplatz.schule.berlin.de,https://www.grundschule-am-traveplatz.de,2024/25,Primary School,2024/25,405.0,209.0,196.0,32.0,28.0,4.0,False
02G09,Zille-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10245,Boxhagener Straße,46,+49 30 48488040,+49 30 484880449,schulleitung@zille-grundschule.de,https://www.zille-grundschule.de,2024/25,Primary School,2024/25,568.0,252.0,316.0,34.0,31.0,3.0,False
02G10,Modersohn-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10245,Niemannstraße,3,+49 30 48488340,+49 30 4848834127,Schulleitung@modersohn.schule.berlin.de,https://www.modersohn-schule.de,2024/25,Primary School,2024/25,444.0,222.0,222.0,30.0,21.0,9.0,False
02G11,Thalia-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10245,Alt-Stralau,34,+49 30 29347830,+49 30 293478315,Schulleitung@thalia-gs.schule.berlin.de,https://www.thalia-grundschule.de,2024/25,Primary School,2024/25,438.0,213.0,225.0,27.0,24.0,3.0,False
02G12,Kurt-Schumacher-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10969,Puttkamerstraße,19,+49 30 50585931,+49 30 50585915,02G12@02G12.schule.berlin.de,https://www.kurt-schumacher-grundschule-berlin.de,2024/25,Primary School,2024/25,283.0,148.0,135.0,34.0,22.0,12.0,True
02G13,Charlotte-Salomon-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10965,Großbeerenstraße,40,+49 30 50587511,+49 30 50587515,Sekretariat@02G13.schule.berlin.de,http://www.charlotte-salomon-grundschule.de,2024/25,Primary School,2024/25,422.0,209.0,213.0,47.0,45.0,2.0,False
02G14,Galilei-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10969,Friedrichstraße,13,+49 30 50585811,+49 30 50585815,sekretariat@galilei-grundschule.de,http://www.galilei-grundschule.de,2024/25,Primary School,2024/25,500.0,251.0,249.0,45.0,32.0,13.0,True
02G18,Nürtingen-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Mariannenplatz,28,+49 30 61784231,+49 30 61784235,sekretariat@nuertingen.schule.berlin.de,http://www.nuertingen-grundschule.de,2024/25,Primary School,2024/25,568.0,291.0,277.0,53.0,46.0,7.0,False
02G19,Fanny-Hensel-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10963,Schöneberger Straße,23,+49 30 50586811,+49 30 50586815,sekretariat@fanny-hensel.schule.berlin.de,http://www.Fanny-Hensel-Grundschule.de,2024/25,Primary School,2024/25,286.0,129.0,157.0,26.0,23.0,3.0,False
02G20,Bürgermeister-Herz-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Wilmsstraße,10,+49 30 3198702211,+49 30 3198702215,sekretariat@bmh.schule.berlin.de,http://www.bmh-schule.de,2024/25,Primary School,2024/25,448.0,214.0,234.0,35.0,31.0,4.0,False
02G21,Reinhardswald-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Gneisenaustraße,73,+49 30 69037211,+49 30 69037215,sekretariat@reinhardswald.schule.berlin.de,http://www.reinhardswald-grundschule.de,2024/25,Primary School,2024/25,621.0,280.0,341.0,44.0,37.0,7.0,False
02G22,Jens-Nydahl-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10999,Kohlfurter Straße,20,+49 30 50586111,+49 30 50586115,sekretariat@jng.schule.berlin.de,,2024/25,Primary School,2024/25,303.0,159.0,144.0,34.0,30.0,4.0,True
02G23,Fichtelgebirge-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Görlitzer Ufer,2,+49 30 22502811,+49 30 22502815,schulleitung@fichtelgebirge.schule.berlin.de,https://fichtelgebirge-grundschule-berlin.de,2024/25,Primary School,2024/25,414.0,201.0,213.0,32.0,25.0,7.0,False
02G24,Otto-Wels-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10969,Alexandrinenstraße,12,+49 30 50585311,+49 30 50585315,sekretariat@otto-wels.schule.berlin.de,https://owg-berlin.de,2024/25,Primary School,2024/25,519.0,237.0,282.0,50.0,37.0,13.0,True
02G26,Lemgo-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10967,Böckhstraße,5,+49 30 50585711,+49 30 50585715,Sekretariat@lemgo.schule.de,https://www.lemgogrundschule.de,2024/25,Primary School,2024/25,436.0,201.0,235.0,45.0,31.0,14.0,False
02G27,Hunsrück-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10999,Manteuffelstraße,79,+49 30 22503111,+49 30 22503115,schulleitung@hunsrueck-grundschule.de,https://hunsrueck-grundschule.de,2024/25,Primary School,2024/25,529.0,265.0,264.0,46.0,35.0,11.0,False
02G29,Heinrich-Zille-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Waldemarstraße,118,+49 30 22503611,+49 3022503615,Heinrich-Zille-GS@web.de,https://hzg.berlin,2024/25,Primary School,2024/25,428.0,216.0,212.0,53.0,46.0,7.0,False
02G31,Adolf-Glaßbrenner-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10965,Hagelberger Straße,34,+49 30 50587531,+49 30 50587535,Adolf-Glassbrenner-Schule@web.de,https://www.adolf-glassbrenner-schule.de,2024/25,Primary School,2024/25,415.0,199.0,216.0,34.0,26.0,8.0,False
02G32,Clara-Grunwald-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10963,Hallesche Straße,24,+49 30 81888311,+49 30 81888315,clara-grunwald-gs@gmx.de,http://www.clara-grunwald-grundschule.de,2024/25,Primary School,2024/25,312.0,162.0,150.0,34.0,27.0,7.0,False
02G33,Aziz-Nesin-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Urbanstraße,15,+49 30 2700409431,+49 30 2700409435,Sekretariat@aziz-nesin.schule.berlin.de,http://www.aziz-nesin-schule.de,2024/25,Primary School,2024/25,302.0,146.0,156.0,30.0,25.0,5.0,False
02G34,Jane-Goodall-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10247,Scharnweberstraße,19,+49 30 2464789211,+49 30 2464789215,sekretariat@jane-goodall.schule.berlin.de,https://www.jane-goodall-grundschule.de,2024/25,Primary School,2024/25,381.0,176.0,205.0,28.0,25.0,3.0,False
02G35,Rosa-Parks-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10999,Reichenberger Straße,65,+49 30 22502511,+49 30 22502515,mail@rosa-parks-grundschule.de,https://www.rosa-parks-grundschule.de,2024/25,Primary School,2024/25,685.0,327.0,358.0,49.0,34.0,15.0,False
02G36,Blumen-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Andreasstraße,52,+49 30 3198702911,+49 30 3198702915,buero@36-grundschule.de,http://www.36-grundschule.de,2024/25,Primary School,2024/25,650.0,296.0,354.0,56.0,43.0,13.0,False
02G37,37. Schule (Grundschule),Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Pufendorfstraße,10,+49 30 290255911,+49 30 290259915,02G37@02G37.schule.berlin.de,http://37schule.berlin,2024/25,Primary School,2024/25,364.0,174.0,190.0,30.0,20.0,10.0,False
02K01,Ellen-Key-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Rüdersdorfer Straße,20,+49 30 29773060,+49 30 2977306215,sekretariat@ellen-key.schule.berlin.de,http://www.eko-online.net,2024/25,Integrated Secondary School,2024/25,811.0,393.0,418.0,79.0,53.0,26.0,False
02K02,Carl-von-Ossietzky-Gemeinschaftsschule,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Blücherstraße,46,+49 30 2250277111,+49 30 2250277115,sekretariat@cvo-berlin.de,https://www.cvo-berlin.de,2024/25,Integrated Secondary School,2024/25,1170.0,603.0,567.0,112.0,71.0,41.0,True
02K03,Hector-Peterson-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10963,Tempelhofer Ufer,15,+49 30 50587711,+49 30 50587715,sekretariat@hps-berlin.schule,https://hps-berlin.schule,2024/25,Integrated Secondary School,2024/25,549.0,243.0,306.0,60.0,28.0,32.0,True
02K04,Bergmannkiez-Gemeinschaftsschule,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Gneisenaustraße,7,+49 30 81858711,+49 30 81858715,02K04@02K04.schule.berlin.de,https://bergmannkiez-gemeinschaftsschule.de,2024/25,Integrated Secondary School,2024/25,894.0,465.0,429.0,89.0,56.0,33.0,True
02K05,Schule am Königstor (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Weinstraße,3,+49 30 447283411,+49 30 447283415,sek@koenigstor.schule.berlin.de,https://www.schule-am-koenigstor.de,2024/25,Integrated Secondary School,2024/25,320.0,132.0,188.0,56.0,30.0,26.0,False
02K06,Emanuel-Lasker-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Friedrichshain,10245,Modersohnstraße,53,+49 30 2910807,+49 30 29669216,sekretariat@02K06.schule.berlin.de,https://els-schule.de,2024/25,Integrated Secondary School,2024/25,996.0,457.0,539.0,88.0,49.0,39.0,False
02K07,Georg-Weerth-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Eckertstraße,16A,+49 30 246567211,+49 30 246567215,info@georg-weerth-schule.de,https://www.georg-weerth-schule.de,2024/25,Integrated Secondary School,2024/25,468.0,178.0,290.0,49.0,27.0,22.0,False
02K08,Refik-Veseli-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Skalitzer Straße,55,+49 30 22503511,+49 30 22503515,schulleitung@rvs.schule.berlin.de,https://www.refik-veseli-schule.eu,2024/25,Integrated Secondary School,2024/25,536.0,238.0,298.0,75.0,39.0,36.0,True
02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10967,Graefestraße,85,+49 30 50586011,+49 30 50586015,sekretariat@graefe.schule.berlin.de,https://www.albrecht-von-graefe-schule.de,2024/25,Integrated Secondary School,2024/25,482.0,238.0,244.0,56.0,30.0,26.0,True
02K10,Ferdinand-Freiligrath-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Bergmannstraße,64,+49 30 50585611,+49 30 50585615,sekretariat@ferdinand-freiligrath-schule.de,https://www.ferdinand-freiligrath-schule.de,2024/25,Integrated Secondary School,2024/25,417.0,195.0,222.0,39.0,27.0,12.0,True
02P03,Islamische Grundschule,Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10967,Boppstraße,4,+49 30 69507860,+49 30 69507861,sekretariat@islamische-grundschule.de,http://www.islamische-grundschule.de,2024/25,Private School,,,,,,,,False
02P04,Freie Waldorfschule Kreuzberg,Freie Waldorfschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10969,Ritterstraße,78,+49 30 61510100,+49 30 408189615,schulsekretariat@fwsk.net,http://www.waldorfschule-kreuzberg.de,2024/25,Private School,,,,,,,,False
02P05,Sozialpädagogisches Institut Berlin „Walter May“ - Stiftung SPI,Kombinierte berufliche Schule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10963,Hallesches Ufer,32,+49 30 25937390,+49 30 259373950,fachschulen@stiftung-spi.de,http://www.spi-fachschulen.de,2024/25,Private School,,,,,,,,False
02P07,Campus Berufsbildung e.V.,Kombinierte berufliche Schule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10969,Friedrichstraße,231,+49 30 25931877,+49 30 25931879,tbfs@campus-bb.de,https://www.campus-berlin.de/friedrichstrasse/,2024/25,Private School,,,,,,,,False
02P09,Freie Schule Kreuzberg (Grundschule),Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Wrangelstraße,128,+49 30 74073334,+49 30 74073335,kontakt@freieschulekreuzberg.de,https://freieschulekreuzberg.de,2024/25,Private School,,,,,,,,False
02P11,Berlin Bilingual School (Grundschule),Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Weinstraße,1,+49 30 24628089,+49 30 27582913,info@berlin-bilingual.de,https://berlin-bilingual-school.de,2024/25,Private School,,,,,,,,False
02P12,KreativitätsGrundschule Berlin Friedrichshain,Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Strausberger Straße,38,+49 30 29035117,+49 30 29039449,schule-fh@krea-schulzentrum.de,http://www.krea-schulzentrum.de,2024/25,Private School,,,,,,,,False
02P13,Netzwerk-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Marchlewskistraße,40,+49 30 40393340,+49 30,schule@netzwerkspielkultur.de,http://schule.netzwerkspielkultur.de,2024/25,Private School,,,,,,,,False
02P16,BWK Berufsfachschule für Altenpflege,Berufsfachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Cuvrystraße,34,+49 30 6179290,+49 30 61792937,kontakt@bwk-berlin.de,http://www.bwk-berlin.de,2024/25,Private School,,,,,,,,False
02P19,FORUM Berufsbildung e.V.,Kombinierte berufliche Schule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10969,Charlottenstraße,2,+49 30 2590080,+49 30 25900810,info@forum-berufsbildung.de,http://www.forum-berufsbildung.de,2024/25,Private School,,,,,,,,False
02P22,Pro Inklusio - Fachschule für Sozialpädagogik,Fachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Muskauer Straße,53,+49 30 20078010,+49 30 20078465,proinklusio@diebildungspartner.de,https://proinklusio.diebildungspartner.de,2024/25,Private School,,,,,,,,False
02P23,Concept Berufliche Schulen gGmbH Berlin,Berufsfachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10245,Revaler Straße,100,+49 30 48485850,+49 30 48485868,info@concept-berlin.de,http://www.concept-berlin.de,2024/25,Private School,,,,,,,,False
02P25,Evangelische Schule Berlin Friedrichshain (Grundschule),Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Petersburger Platz,5,+49 30 32296700,+49 30 32297730,info@ev-schule-friedrichshain.de,http://www.ev-schule-friedrichshain.de,2024/25,Private School,,,,,,,,False
02P29,Kenntnisreich gGmbH,Fachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,12099,Schmiedehof,23,+49 30 98510786,+49 30,fachschule@kenntnisreich.de,http://www.kenntnisreich-kindertagesstaetten.de,2024/25,Private School,,,,,,,,False
02P30,Concept - Fachschule für Sozialpädagogik,Fachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Gubener Straße,47,+49 30 33916940,+49 30,info@concept-berlin.de,http://www.concept-berlin.de,2024/25,Private School,,,,,,,,False
02P31,procon College gGmbH,Fachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10963,Stresemannstraße,78,+49 17655237525,+49 30 21002124,info@procon-college.de,https://www.procon-college.de,2024/25,Private School,,,,,,,,False
02P32,sfe Schule für Erwachsenenbildung e.V.,Kolleg,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Gneisenaustraße,2A,+49 30 6937048,+49 30 6937049,koa@sfeberlin.de,http://www.sfeberlin.de,2024/25,Private School,,,,,,,,False
02P33,Freie Schule Windrose (Grundschule),Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10999,Wiener Straße,1,+49 30 61621775,+49 30 61621769,info@freie-schule-windrose.de,https://freie-schule-windrose.de,2024/25,Private School,,,,,,,,False
02S01,Temple-Grandin-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Friedrichshain-Kreuzberg,Friedrichshain,10243,Lasdehner Straße,19,+49 30 293474231,+49 30 293474235,Schulleitung@temple-grandin.schule.berlin.de,http://www.temple-grandin-schule.de,2024/25,Special Needs School,2024/25,223.0,89.0,134.0,39.0,34.0,5.0,False
02S02,Gustav-Meyer-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Friedrichshain-Kreuzberg,Kreuzberg,10999,Kohlfurter Straße,22,+49 30 347423911,+49 30 347423915,02S02@02S02.schule.berlin.de,https://gustav-meyer-schule.de,2024/25,Special Needs School,2024/25,156.0,55.0,101.0,40.0,33.0,7.0,False
02S03,Margarethe-von-Witzleben-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Friedrichshain-Kreuzberg,Friedrichshain,10243,Palisadenstraße,76,+49 30 420249211,+49 30 420249215,schulleitung@witzleben.schule.berlin.de,http://www.witzleben-schule.de,2024/25,Special Needs School,2024/25,264.0,95.0,169.0,45.0,36.0,9.0,False
02S06,Liebmann-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Friedrichshain-Kreuzberg,Kreuzberg,10969,Friedrichstraße,13,+49 30 50585831,+49 30 50585835,02S06@02S06.schule.berlin.de,https://www.liebmann-schule-berlin.de,2024/25,Special Needs School,2024/25,132.0,32.0,100.0,23.0,19.0,4.0,False
02Y01,Andreas-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Friedrichshain,10243,Koppenstraße,76,+49 30 29369020,+49 30 2936902199,sekretariat@andreas.schule.berlin.de,https://www.andreas-schule.org,2024/25,Academic Secondary School,2024/25,804.0,350.0,454.0,64.0,34.0,30.0,False
02Y03,Heinrich-Hertz-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Friedrichshain,10247,Rigaer Straße,81,+49 30 42262080,+49 30 422620884,sekretariat@hhgym.de,https://hhgym.de,2024/25,Academic Secondary School,2024/25,680.0,193.0,487.0,51.0,27.0,24.0,False
02Y04,Georg-Friedrich-Händel-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Friedrichshain,10247,Frankfurter Allee,6A,+49 30 2250279011,+49 30 2250279015,sekretariat@haendelgym.de,http://www.haendelgym.de,2024/25,Academic Secondary School,2024/25,548.0,337.0,211.0,46.0,20.0,26.0,False
02Y05,Dathe-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Friedrichshain,10243,Helsingforser Straße,11,+49 30 2936063,+49 30 293606415,sek@dathe-gymnasium.de,https://www.dathe-gymnasium.de,2024/25,Academic Secondary School,2024/25,907.0,480.0,427.0,71.0,47.0,24.0,False
02Y06,Leibniz-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Kreuzberg,10961,Schleiermacherstraße,23,+49 30 50586711,+49 30 50586715,sekretariat@leibnizschule-berlin.de,http://www.leibnizschule-berlin.de,2024/25,Academic Secondary School,2024/25,827.0,436.0,391.0,69.0,38.0,31.0,False
02Y07,Robert-Koch-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Kreuzberg,10967,Dieffenbachstraße,60,+49 30 50585731,+49 30 50585735,Koch-Gymnasium@web.de,,2024/25,Academic Secondary School,2024/25,653.0,344.0,309.0,54.0,33.0,21.0,False
