store_id,store_name,street,housenumber,postcode,city,opening_hours,brand,type,payment_credit_card,payment_debit_cards,payment_cash,payment_contactless,wheelchair,internet_access,phone,email,website,latitude,longitude,source,district,neighborhood,neighborhood_id,district_id
392352484,netto marken-discount,sterndamm,33,12487,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-johannisthal/sterndamm-33/7758/,52.4512743,13.5087505,osm,treptow-köpenick,johannisthal,0904,11009009
392683175,aldi,kiefholzstraße,49,12435,berlin,mo-sa 08:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/,52.4859875,13.4571207,osm,treptow-köpenick,alt-treptow,0901,11009009
392683176,rewe,kiefholzstraße,50,12435,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,not_provided,52.4855808,13.4568606,osm,treptow-köpenick,alt-treptow,0901,11009009
395053992,rewe,sakrower landstraße,1 a,14089,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4528593,13.1430094,osm,spandau,kladow,0506,11005005
410339501,penny,Albrecht-Achilles-Straße,unknown,10709,Berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,022120199959,not_provided,https://www.penny.de/markt/berlin-west/4030323/penny-an-der-schaubuehne-kurfuerstendamm-156,52.4985137,13.3035063,osm,charlottenburg-wilmersdorf,wilmersdorf,0402,11004004
410500908,penny,Hohensaatener Straße,unknown,12679,Berlin,mo-sa 07:00-21:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5499503,13.577706,osm,marzahn-hellersdorf,marzahn,1001,11010010
410506348,penny,oberweißbacher straße,2-4,12687,berlin,mo-sa 07:00-21:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5568679,13.5715607,osm,marzahn-hellersdorf,marzahn,1001,11010010
410749696,netto,Teichbergstraße,24,13125,Berlin,mo-sa 07:00-21:00,netto,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.6173677,13.4863442,osm,pankow,karow,0305,11003003
412196333,rewe,bruno-taut-straße,1,12524,berlin,mo-sa 07:00-22:00; ph off,rewe,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,not_provided,52.4123748,13.5717456,osm,treptow-köpenick,bohnsdorf,0908,11009009
413275520,rewe,bahnhofstraße,33-38,12555,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,wlan,+493065070763,not_provided,not_provided,52.4586902,13.5772772,osm,treptow-köpenick,köpenick,0910,11009009
417018788,edeka,pistoriusstraße,112-114,13086,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 92094019,not_provided,https://edeka-schlender.de/,52.5533011,13.4459428,osm,pankow,weißensee,0302,11003003
417019740,edeka peth,berliner allee,100,13088,berlin,mo-sa 07:00-20:00,edeka,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.5498309,13.4588499,osm,pankow,weißensee,0302,11003003
417021873,edeka ostseestraße,ostseestraße,107-109,10409,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.546533,13.4429678,osm,pankow,prenzlauer berg,0301,11003003
417360249,netto marken-discount,storkower straße,128b,10407,berlin,"mo-sa 07:00-21:00; su,ph off",netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.533316,13.4522613,osm,pankow,prenzlauer berg,0301,11003003
418632158,edeka nah und gut,Raumerstraße,unknown,10437,Berlin,mo-sa 07:30-23:00,edeka,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.5420785,13.4198029,osm,pankow,prenzlauer berg,0301,11003003
418632161,nah und gut,Raumerstraße,unknown,10437,Berlin,"mo-th 08:00-23:00; fr,sa 08:00-22:00",edeka,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.5426683,13.4183617,osm,pankow,prenzlauer berg,0301,11003003
419545765,lidl,badstraße,60,13357,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,https://www.lidl.de/,52.5511375,13.3833679,osm,mitte,gesundbrunnen,0106,11001001
419545767,rewe,badstraße,57-58,13357,berlin,mo-fr 07:00-24:00; sa 07:00-23:30,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 46067706,not_provided,https://www.rewe.de/,52.5513946,13.3828975,osm,mitte,gesundbrunnen,0106,11001001
423485548,lpg biomarkt,reichenberger straße,37,10999,berlin,mo-sa 08:00-21:00,lpg biomarkt,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.4971196,13.4240914,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
427043045,punjab supermarkt,drontheimer straße,32-32a,13359,berlin,mo-sa 08:00-21:00,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 49301241,not_provided,not_provided,52.5586866,13.3749078,osm,mitte,gesundbrunnen,0106,11001001
428142582,penny,Salzwedeler Straße,unknown,10559,Berlin,mo-sa 07:00-21:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,022120199959,not_provided,https://www.penny.de/markt/berlin-west/4030265/penny-stephanstrasse-stephanstr-30,52.5330951,13.3454332,osm,mitte,moabit,0102,11001001
437190622,netto marken-discount,rathausstraße,5,10178,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,limited,unknown,+49 30 20089463,not_provided,https://www.netto-online.de/filialen/berlin-mitte/rathausstr5/7641/,52.5189624,13.409903,osm,mitte,mitte,0101,11001001
438385035,netto,mecklenburgische straße,27,14197,berlin,mo-sa 07:00-20:00,netto,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.4787864,13.3084451,osm,charlottenburg-wilmersdorf,schmargendorf,0403,11004004
439506670,kraut & rüben,oranienstraße,15,10999,berlin,mo-fr 09:00-19:00; sa 09:00-16:00,independent,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,krautis@kraut-und-rüben-berlin.de,not_provided,52.5006163,13.4231403,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
439771184,brandenburger landwaren,oranienstraße,47a,10969,berlin,mo-fr 09:00-19:00; sa 08:30-18:00,independent,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.5029466,13.4136849,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
440805106,penny,turmstraße,unknown,10551,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,yes,yes,yes,yes,unknown,not_provided,not_provided,not_provided,52.5267978,13.3317124,osm,mitte,moabit,0102,11001001
441514942,lidl,hermannstraße,55,12049,Berlin,mo-sa 07:00-22:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.lidl.de/filialen/berlin-neukoelln/neukoelln-hermannstr-55.html,52.4769707,13.4261428,osm,neukölln,neukölln,0801,11008008
441531298,aldi,hermannstraße,72,12049,berlin,mo-sa 07:00-21:00,aldi nord,unknown,yes,yes,yes,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/hermannstrasse-72/3181934,52.4741639,13.4274479,osm,neukölln,neukölln,0801,11008008
441734595,lidl,flughafenstraße,1,12053,Berlin,"mo-sa 07:00-21:00; su,ph off",lidl,unknown,yes,yes,yes,unknown,no,unknown,not_provided,not_provided,not_provided,52.4816182,13.4334593,osm,neukölln,neukölln,0801,11008008
441736480,baraka,karl-marx-straße,100,12043,berlin,mo-sa 08:00-22:00,independent,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,not_provided,not_provided,52.4794566,13.4369238,osm,neukölln,neukölln,0801,11008008
442390306,taste hellas,tempelhofer damm,218,12099,berlin,mo-fr 10:00-20:00; sa 10:00-18:00,independent,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,info@tadioaderfia.de,not_provided,52.4565369,13.3834395,osm,tempelhof-schöneberg,tempelhof,0703,11007007
442392122,netto marken-discount,mariendorfer damm,19,12109,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-mariendorf/mariendorfer-damm-19-21/5341/,52.4510775,13.3852947,osm,tempelhof-schöneberg,mariendorf,0704,11007007
442394340,edeka prang,mariendorfer damm,81,12109,berlin,mo-sa 08:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,http://mein.edeka.de/eh/de/minden_hannover/6608/,52.4453501,13.386125,osm,tempelhof-schöneberg,mariendorf,0704,11007007
445821398,norma,Neumarkplan,unknown,12347,Berlin,mo-sa 08:00-20:00,norma,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4425881,13.4319561,osm,neukölln,britz,0802,11008008
447962689,rewe,rauchstraße,56,13587,berlin,"mo-sa 07:00-22:00; su,ph off",rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 33308114,not_provided,https://www.rewe.de/,52.5615636,13.2138439,osm,spandau,hakenfelde,0507,11005005
448591011,norma,tiroler straße,28,13187,berlin,mo-sa 08:00-21:00,norma,unknown,unknown,unknown,unknown,unknown,no,unknown,+49 1805 911102,not_provided,http://norma-online.de,52.5591073,13.4062472,osm,pankow,pankow,0307,11003003
448814806,edeka,barnimstraße,18,10249,berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 24729176,not_provided,not_provided,52.5260753,13.422959,osm,friedrichshain-kreuzberg,friedrichshain,0201,11002002
449994504,edeka,albrechtstraße,3,12165,berlin,"mo-fr 08:00-24:00; sa 08:00-23:30; ph,su off",edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4564251,13.3217052,osm,steglitz-zehlendorf,steglitz,0601,11006006
452002193,nah und gut brabanski,alt-tempelhof,31-33,12103,berlin,mo-sa 08:00-20:00,edeka,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.4653103,13.3831859,osm,tempelhof-schöneberg,tempelhof,0703,11007007
453394268,netto marken-discount,Wiltbergstraße,35,13125,Berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-buch/wiltbergstr-35/5016/,52.6369381,13.4914504,osm,pankow,buch,0309,11003003
453394863,netto,Wiltbergstraße,35,13125,Berlin,mo-sa 07:00-21:00,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.6367349,13.4911121,osm,pankow,buch,0309,11003003
460331941,rewe city,leipziger straße,100,10117,berlin,mo-sa 07:00-23:30; su off,rewe,unknown,unknown,unknown,unknown,unknown,yes,wlan,+49 30 20165770,not_provided,not_provided,52.5105082,13.3907436,osm,mitte,mitte,0101,11001001
465318626,kaufland,karl-marx-straße,66,12043,berlin,mo-sa 07:00-22:00,kaufland,unknown,yes,yes,yes,unknown,yes,wlan,+49306273070,not_provided,https://filiale.kaufland.de/service/filiale.storename=de7300.html,52.4822154,13.4316168,osm,neukölln,neukölln,0801,11008008
465318633,netto marken-discount,sonnenallee,57,12045,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-neukoelln/sonnenallee-57/7429/,52.4850931,13.4337327,osm,neukölln,neukölln,0801,11008008
469876091,penny,wilmersdorfer straße,32-33,10585,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 221 20199959,not_provided,https://www.penny.de/,52.5125087,13.3048648,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
470471637,aldi,johannisthaler chaussee,200,12351,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/johannisthaler-chaussee-300/3181502,52.4308875,13.4561386,osm,neukölln,gropiusstadt,0805,11008008
471301175,edeka,buntzelstraße,14,12526,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49-30-67804706,not_provided,not_provided,52.4088869,13.5719986,osm,treptow-köpenick,bohnsdorf,0908,11009009
472501535,kaufland,marktstraße,6,10317,Berlin,mo-sa 07:00-22:00,kaufland,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 5549650,not_provided,https://filiale.kaufland.de/,52.504154,13.4729988,osm,lichtenberg,rummelsburg,1112,11011011
473611934,penny,prinzenallee,55-56,13359,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5585627,13.3858039,osm,mitte,gesundbrunnen,0106,11001001
475897824,lidl,kottbusser straße,16a,10999,berlin,mo-sa 07:00-22:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4968269,13.419876,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
481148748,aldi,königstraße,56/57,14109,berlin,mo-sa 07:00-20:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 201 8593,not_provided,https://www.aldi-nord.de/,52.4189357,13.1575422,osm,steglitz-zehlendorf,wannsee,0607,11006006
482585492,edeka,barbarossastraße,69,10781,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 2162940,not_provided,http://mein.edeka.de/eh/de/minden_hannover/481/m2000,52.4917705,13.3547337,osm,tempelhof-schöneberg,schöneberg,0701,11007007
482647762,lidl,Residenzstraße,unknown,13409,Berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5619496,13.3656789,osm,reinickendorf,reinickendorf,1201,11012012
487485823,lidl,rothenburgstraße,38a,12163,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.458523,13.318817,osm,steglitz-zehlendorf,steglitz,0601,11006006
492443106,aldi,mecklenburgische straße,23a,14197,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,yes,yes,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/,52.4794954,13.3106567,osm,charlottenburg-wilmersdorf,schmargendorf,0403,11004004
498839307,kaufland,brunnenstraße,105-109,13355,berlin,mo-fr 07:00-24:00; sa 07:00-23:30,kaufland,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.kaufland.de/,52.547982,13.3916155,osm,mitte,gesundbrunnen,0106,11001001
499637619,edeka heppner,schloßstraße,98,12163,berlin,"mo-sa 08:00-21:00; su,ph off",edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-heppner-schlo%c3%9fstr.-98/index.jsp,52.459073,13.3232009,osm,steglitz-zehlendorf,steglitz,0601,11006006
500057367,asia-mexiko supermarkt,karl-marx-straße,242,12057,berlin,mo-sa 11:00-19:30,independent,unknown,yes,yes,yes,unknown,no,unknown,+49 (0)30 684 3186,not_provided,not_provided,52.4674859,13.4418357,osm,neukölln,neukölln,0801,11008008
504156978,rewe m. görlitz-krüger,schlangenbader straße,25,14197,berlin,mo-sa 06:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,wlan,+49 30 89702280,not_provided,https://www.rewe.de/marktseite/berlin-wilmersdorf/440972/rewe-markt-schlangenbader-str-25/,52.4728082,13.3077983,osm,charlottenburg-wilmersdorf,wilmersdorf,0402,11004004
505980713,rewe city,Yorckstraße,unknown,10965,Berlin,sa 06:00-23:30; mo-fr 06:00-24:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4931501,13.3830186,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
505996681,edeka,yorckstraße,14,10965,Berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,yes,unknown,limited,unknown,not_provided,not_provided,not_provided,52.4939285,13.3839687,osm,friedrichshain-kreuzberg,kreuzberg,0202,11002002
513956597,netto marken-discount,frankfurter allee,57-59,10247,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,+498002000015,not_provided,https://www.netto-online.de/filialen/berlin-friedrichshain/frankfurter-allee-57-59/4896/,52.5148066,13.4658757,osm,friedrichshain-kreuzberg,friedrichshain,0201,11002002
519175242,lidl,clayallee,278,14169,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,yes,unknown,yes,wlan,+49 800 4353361,not_provided,https://www.lidl.de,52.4416994,13.2667886,osm,steglitz-zehlendorf,zehlendorf,0604,11006006
521227908,denns biomarkt,greifswalder straße,31,10405,berlin,mo-sa 08:00-21:00,denns biomarkt,unknown,yes,yes,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5325693,13.429371,osm,pankow,prenzlauer berg,0301,11003003
529709164,edeka brabanski,fregestraße,6,12159,berlin,mo-sa 07:00-20:00,edeka,unknown,yes,yes,unknown,unknown,limited,unknown,+49 30 8511139,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-brabanski-fregestr.-6/index.jsp,52.4713349,13.3371272,osm,tempelhof-schöneberg,friedenau,0702,11007007
532438697,kaufland,Nunsdorfer Ring,unknown,12277,Berlin,mo-sa 07:00-22:00,kaufland,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.kaufland.de/home/index.jsp,52.4093176,13.3810307,osm,tempelhof-schöneberg,marienfelde,0705,11007007
534878184,nah & frisch,hohenzollerndamm,50a,14199,berlin,mo-sa 08:00-20:00,nah & frisch,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.4876067,13.2990759,osm,charlottenburg-wilmersdorf,schmargendorf,0403,11004004
537588089,netto marken-discount,Halemweg,unknown,13627,Berlin,"mo-sa 07:00-20:00; su, ph off",netto marken-discount,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-charlottenburg/halemweg-21-23/5941,52.5374678,13.2864647,osm,charlottenburg-wilmersdorf,charlottenburg-nord,0406,11004004
537753668,netto marken-discount,lauterstraße,17,12159,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,wlan,+49 800 2000015,not_provided,https://www.netto-online.de/filialen/berlin-schoeneberg/lauterstr-17/7763/,52.4716365,13.3350372,osm,tempelhof-schöneberg,friedenau,0702,11007007
544381902,penny,Flughafenstraße,unknown,12053,Berlin,mo-sa 08:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.480678,13.4265489,osm,neukölln,neukölln,0801,11008008
546677899,aldi,hauptstraße,9,13055,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/hauptstrasse-9/3181354,52.5483391,13.5039694,osm,lichtenberg,alt-hohenschönhausen,1110,11011011
549739056,aldi,frankfurter allee,113-117,10365,berlin,mo-sa 08:00-21:00; ph off,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5144968,13.4762399,osm,lichtenberg,lichtenberg,1103,11011011
