immo_id,title,address,zip_code,latitude,longitude,contact_name,kitchen,balcony,garden,cellar,private,rooms,sqm,rent,extra_costs,media_count,url,neighborhood,district
immowelt_ultimate_3_00095,Gemütliche 5-Zimmer-Neubau in Berlin-Mitte,Unter den Linden 62,10179,52.594054,13.362858,Hausverwaltung Berlin,0,1,0,0,1,5.0,116,2173.881312,,19,https://www.immowelt.de/expose/berlin-mitte-95,Märkisches Viertel,Märkisches Viertel
immowelt_ultimate_3_00096,Möblierte 3-Zimmer-Penthouse in Berlin-Friedrichshain,Prenzlauer Allee 258,10247,52.344674,13.365305,,0,1,0,0,0,3.0,61,1854.862772,211.53,8,https://www.immowelt.de/expose/berlin-friedrichshain-96,,Teltow-Fläming
immowelt_ultimate_3_00097,Lichtdurchflutete 1-Zimmer-Dachgeschoss in Berlin-Wedding,Badstraße 228,13347,52.577074,13.452526,,0,0,1,0,1,1.0,50,1510.644448,107.3,7,https://www.immowelt.de/expose/berlin-wedding-97,Blankenburg,Blankenburg
immowelt_ultimate_3_00098,Hochwertige 1-Zimmer-Etagenwohnung in Berlin-Steglitz,Bergmannstraße 54,12165,52.387003,13.550285,Wedding Wohnen,0,0,1,0,0,1.0,40,393.4981409,378.69,28,https://www.immowelt.de/expose/berlin-steglitz-98,Bohnsdorf,Bohnsdorf
immowelt_ultimate_3_00099,"Traumhafte 5,5-Zimmer-Dachterrassenwohnung in Berlin-Moabit",Oranienstraße 294,10551,52.607719,13.305831,,1,0,0,0,1,5.5,159,3726.814342,112.49,24,https://www.immowelt.de/expose/berlin-moabit-99,Hermsdorf,Hermsdorf
immowelt_ultimate_3_00100,Gepflegte 5-Zimmer-Hochparterre in Berlin-Friedrichshain,Leipziger Straße 144,10249,52.629402,13.141911,,0,0,0,0,1,5.0,113,1457.129019,117.75,18,https://www.immowelt.de/expose/berlin-friedrichshain-100,Schönwalde-Dorf,Schönwalde-Dorf
immowelt_ultimate_3_00101,Gepflegte 3-Zimmer-Souterrainwohnung in Berlin-Spandau,Danziger Straße 72,13587,52.446989,13.206582,Kiez Immobilien,0,1,0,0,0,3.0,77,1755.858965,323.23,26,https://www.immowelt.de/expose/berlin-spandau-101,Nikolassee,Nikolassee
immowelt_ultimate_3_00102,"Freundliche 1,5-Zimmer-Wohnung mit Balkon in Berlin-Kreuzberg",Hermannstraße 49,10969,52.449688,13.657907,Hauptstadt Immobilien,1,0,0,0,0,1.5,37,2210.421898,60.43,14,https://www.immowelt.de/expose/berlin-kreuzberg-102,Friedrichshagen,Friedrichshagen
immowelt_ultimate_3_00103,Exklusive 2-Zimmer-Dachterrassenwohnung in Berlin-Köpenick,Rheinstraße 67,12557,52.394298,13.668317,Premium Wohnen Berlin,0,0,0,0,1,2.0,56,1421.526465,53.21,35,https://www.immowelt.de/expose/berlin-köpenick-103,Müggelheim,Müggelheim
immowelt_ultimate_3_00104,"Kernsanierte 5,5-Zimmer-Neubau in Berlin-Dahlem",Clayallee 12,14195,52.547548,13.614751,Premium Wohnen Berlin,0,1,0,0,1,5.5,187,5936.629588,,23,https://www.immowelt.de/expose/berlin-dahlem-104,,Märkisch-Oderland
immowelt_ultimate_3_00105,"Charmante 1,5-Zimmer-Wohnung mit Garten in Berlin-Schöneberg",Rosenthaler Straße 166,10781,52.357547,13.658842,Hausverwaltung Berlin,0,0,0,1,1,1.5,62,2437.102891,,32,https://www.immowelt.de/expose/berlin-schöneberg-105,Schmöckwitz,Schmöckwitz
immowelt_ultimate_3_00106,"Top-moderne 4,5-Zimmer-Studio in Berlin-Zehlendorf",Kastanienallee 68,14109,52.589431,13.76338,,1,0,0,0,0,4.5,135,1406.113471,98.7,18,https://www.immowelt.de/expose/berlin-zehlendorf-106,,Märkisch-Oderland
immowelt_ultimate_3_00107,"Bezugsfreie 5,5-Zimmer-Dachgeschoss in Berlin-Steglitz",Potsdamer Platz 41,12169,52.544724,13.49226,,0,1,0,1,0,5.5,176,4058.935021,175.77,25,https://www.immowelt.de/expose/berlin-steglitz-107,Alt-Hohenschönhausen,Alt-Hohenschönhausen
immowelt_ultimate_3_00108,"Geräumige 1,5-Zimmer-Zwischenetage in Berlin-Spandau",Torstraße 214,13593,52.661755,13.250806,,1,1,0,0,1,1.5,54,1426.730252,112.57,24,https://www.immowelt.de/expose/berlin-spandau-108,,Oberhavel
immowelt_ultimate_3_00109,Komplett renovierte 1-Zimmer-Wohnung mit Balkon in Berlin-Tempelhof,Schönhauser Allee 245,12109,52.38362,13.282137,,0,0,0,0,1,1.0,35,1593.668189,49.27,30,https://www.immowelt.de/expose/berlin-tempelhof-109,Städtlersiedlung,Städtlersiedlung
immowelt_ultimate_3_00110,Bezugsfreie 3-Zimmer-Zwischenetage in Berlin-Treptow,Rheinstraße 72,12489,52.381141,13.465553,,1,0,0,0,0,3.0,67,1806.098315,,16,https://www.immowelt.de/expose/berlin-treptow-110,,Dahme-Spreewald
immowelt_ultimate_4_00111,Elegante 7-Zimmer-Loft in Berlin-Dahlem,Frankfurter Allee 181,14195,52.678332,13.78333,,0,0,0,0,1,7.0,120,2025.841234,217.61,23,https://www.immowelt.de/expose/berlin-dahlem-111,Beiersdorf,Beiersdorf
immowelt_ultimate_4_00112,"Stilvolle 3,5-Zimmer-Hochparterre in Berlin-Treptow",Heerstraße 174,12435,52.411797,13.525812,City Living Berlin,0,1,0,0,1,3.5,86,1595.23112,231.7,23,https://www.immowelt.de/expose/berlin-treptow-112,Siedlung Grüneck,Altglienicke
immowelt_ultimate_4_00113,Zentrale 3-Zimmer-Penthouse in Berlin-Friedrichshain,Torstraße 292,10243,52.53109,13.667373,Tempelhof Immobilien,0,1,0,0,0,3.0,59,1929.183296,185.72,32,https://www.immowelt.de/expose/berlin-friedrichshain-113,,Märkisch-Oderland
immowelt_ultimate_4_00114,"Freundliche 5,5-Zimmer-Altbau in Berlin-Charlottenburg",Warschauer Straße 21,10585,52.536266,13.530227,,1,1,0,1,0,5.5,149,7335.910833,,5,https://www.immowelt.de/expose/berlin-charlottenburg-114,Marzahn,Marzahn
immowelt_ultimate_4_00115,"Helle 5,5-Zimmer-Loft in Berlin-Schöneberg",Mehringdamm 145,10781,52.313547,13.743348,,0,1,0,0,1,5.5,176,6945.34496,348.46,5,https://www.immowelt.de/expose/berlin-schöneberg-115,,Dahme-Spreewald
immowelt_ultimate_4_00116,Charmante 5-Zimmer-Penthouse in Berlin-Pankow,Friedrichstraße 227,13127,52.518413,13.308763,Wedding Wohnen,1,0,1,1,0,5.0,125,3051.16843,,11,https://www.immowelt.de/expose/berlin-pankow-116,Charlottenburg,Charlottenburg
immowelt_ultimate_4_00117,Bezugsfreie 4-Zimmer-Maisonette in Berlin-Frohnau,Schloßstraße 198,13465,52.623331,13.279951,Kiez Immobilien,0,0,0,1,1,4.0,89,1853.623918,283.22,35,https://www.immowelt.de/expose/berlin-frohnau-117,Hermsdorf,Hermsdorf
immowelt_ultimate_4_00118,"Designer 6,5-Zimmer-Zwischenetage in Berlin-Wedding",Alexanderplatz 221,13355,52.440178,13.470931,Charlottenburg Estates,0,1,0,1,0,6.5,155,3812.207994,162.27,6,https://www.immowelt.de/expose/berlin-wedding-118,Britz,Britz
immowelt_ultimate_4_00119,"Schöne 6,5-Zimmer-Erdgeschoss in Berlin-Moabit",Clayallee 67,10559,52.324009,13.534315,Hausverwaltung Berlin,0,1,1,1,1,6.5,134,4074.954684,,35,https://www.immowelt.de/expose/berlin-moabit-119,,Dahme-Spreewald
immowelt_ultimate_4_00120,"Geräumige 5,5-Zimmer-Dachterrassenwohnung in Berlin-Steglitz",Winterfeldtplatz 167,12165,52.343523,13.704525,Prenzlauer Berg Living,1,1,0,0,0,5.5,190,3330.490735,278.81,24,https://www.immowelt.de/expose/berlin-steglitz-120,Wernsdorf,Wernsdorf
immowelt_ultimate_4_00121,Ruhige 7-Zimmer-Erdgeschoss in Berlin-Lichtenberg,Schloßstraße 274,10315,52.624093,13.357533,Müller & Partner Immobilien,1,1,1,0,1,7.0,200,3157.798302,68.95,30,https://www.immowelt.de/expose/berlin-lichtenberg-121,Lübars,Lübars
immowelt_ultimate_4_00122,Gemütliche 4-Zimmer-Dachgeschoss in Berlin-Friedrichshain,Alexanderplatz 244,10245,52.419602,13.371646,,0,1,1,1,1,4.0,88,2961.554599,205.27,18,https://www.immowelt.de/expose/berlin-friedrichshain-122,Marienfelde,Marienfelde
immowelt_ultimate_4_00123,"Gemütliche 2,5-Zimmer-Wohnung mit Terrasse in Berlin-Tegel",Karl-Marx-Straße 263,13509,52.602669,13.215206,Müller & Partner Immobilien,0,1,0,0,1,2.5,65,1740.733887,304.98,19,https://www.immowelt.de/expose/berlin-tegel-123,Heiligensee,Heiligensee
immowelt_ultimate_4_00124,Charmante 6-Zimmer-Erdgeschoss in Berlin-Treptow,Alexanderplatz 142,12439,52.672638,13.497076,,0,0,0,1,1,6.0,152,1533.20757,,19,https://www.immowelt.de/expose/berlin-treptow-124,Zepernick,Zepernick
immowelt_ultimate_4_00125,"Traumhafte 4,5-Zimmer-Gartenwohnung in Berlin-Grunewald",Wilmersdorfer Straße 138,14193,52.490179,13.266883,,1,1,1,1,1,4.5,124,2949.031383,242.99,17,https://www.immowelt.de/expose/berlin-grunewald-125,Grunewald,Grunewald
immowelt_ultimate_4_00126,Bezugsfreie 6-Zimmer-Dachgeschoss in Berlin-Hellersdorf,Schloßstraße 234,12627,52.563647,13.264604,,0,1,0,0,1,6.0,152,1311.303119,253.58,25,https://www.immowelt.de/expose/berlin-hellersdorf-126,Saatwinkel,Tegel
immowelt_ultimate_4_00127,Gemütliche 5-Zimmer-Neubau in Berlin-Marzahn,Potsdamer Platz 59,12683,52.45117,13.644199,Hauptstadt Immobilien,1,1,0,0,0,5.0,125,1873.563435,241.06,12,https://www.immowelt.de/expose/berlin-marzahn-127,Friedrichshagen,Friedrichshagen
immowelt_ultimate_4_00128,"Moderne 3,5-Zimmer-Hochparterre in Berlin-Neukölln",Yorckstraße 227,12047,52.633108,13.745426,Premium Wohnen Berlin,1,1,0,0,1,3.5,122,2174.008206,167.23,7,https://www.immowelt.de/expose/berlin-neukölln-128,,Barnim
immowelt_ultimate_4_00129,"Attraktive 3,5-Zimmer-Apartment in Berlin-Tegel",Schloßstraße 214,13507,52.416985,13.660684,,0,0,0,1,1,3.5,77,1374.341643,,22,https://www.immowelt.de/expose/berlin-tegel-129,Müggelheim,Müggelheim
immowelt_ultimate_4_00130,Repräsentative 6-Zimmer-Hochparterre in Berlin-Reinickendorf,Alexanderplatz 129,13437,52.656831,13.712647,,1,1,0,0,1,6.0,151,4002.795566,333.6,15,https://www.immowelt.de/expose/berlin-reinickendorf-130,,Barnim
immowelt_ultimate_4_00131,Renovierte 1-Zimmer-Galeriewohnung in Berlin-Reinickendorf,Alexanderplatz 190,13403,52.399692,13.560228,,0,0,1,0,0,1.0,26,407.4406322,,33,https://www.immowelt.de/expose/berlin-reinickendorf-131,Falkenberg,Bohnsdorf
immowelt_ultimate_4_00132,Exklusive 4-Zimmer-Erdgeschoss in Berlin-Lichtenberg,Steglitzer Damm 103,10369,52.358388,13.205192,Premium Wohnen Berlin,1,1,0,0,1,4.0,111,3068.882297,352.32,18,https://www.immowelt.de/expose/berlin-lichtenberg-132,,Potsdam-Mittelmark
immowelt_ultimate_4_00133,"Attraktive 4,5-Zimmer-Apartment in Berlin-Grunewald",Residenzstraße 246,14193,52.473478,13.109959,,0,1,0,0,1,4.5,133,4490.944456,165.12,18,https://www.immowelt.de/expose/berlin-grunewald-133,,
immowelt_ultimate_4_00134,"Erstbezug 6,5-Zimmer-Maisonette in Berlin-Hellersdorf",Kantstraße 131,12623,52.447554,13.641755,Kreuzberg Wohnen,1,1,0,0,1,6.5,130,2124.664461,173.07,26,https://www.immowelt.de/expose/berlin-hellersdorf-134,Friedrichshagen,Friedrichshagen
immowelt_ultimate_4_00135,Schöne 7-Zimmer-Souterrainwohnung in Berlin-Charlottenburg,Reinickendorfer Straße 233,10587,52.402615,13.434369,Friedrichshain Properties,0,1,0,0,1,7.0,190,3910.097593,92.14,9,https://www.immowelt.de/expose/berlin-charlottenburg-135,,Dahme-Spreewald
immowelt_ultimate_4_00136,"Renovierte 3,5-Zimmer-Penthouse in Berlin-Zehlendorf",Clayallee 216,14167,52.365267,13.715872,Neukölln Properties,0,0,0,0,0,3.5,93,1948.527168,249.72,22,https://www.immowelt.de/expose/berlin-zehlendorf-136,Wernsdorf,Wernsdorf
immowelt_ultimate_4_00137,"Zentrale 1,5-Zimmer-Wohnung mit Balkon in Berlin-Steglitz",Landsberger Allee 91,12161,52.580019,13.233839,Hausverwaltung Berlin,1,0,0,1,0,1.5,67,2323.422217,289.57,11,https://www.immowelt.de/expose/berlin-steglitz-137,Konradshöhe,Konradshöhe
immowelt_ultimate_4_00138,Sonnige 2-Zimmer-Erdgeschoss in Berlin-Treptow,Residenzstraße 162,12439,52.382035,13.644545,City Living Berlin,0,0,0,0,0,2.0,46,1301.284802,124.47,29,https://www.immowelt.de/expose/berlin-treptow-138,Schmöckwitz,Schmöckwitz
immowelt_ultimate_4_00139,"Sanierte 5,5-Zimmer-Wohnung mit Terrasse in Berlin-Marzahn",Kollwitzplatz 194,12681,52.69758,13.592758,,1,1,0,0,1,5.5,182,4328.846983,63.32,18,https://www.immowelt.de/expose/berlin-marzahn-139,,Barnim
immowelt_ultimate_4_00140,Teilmöblierte 6-Zimmer-Wohnung mit Terrasse in Berlin-Kreuzberg,Spandauer Damm 295,10965,52.606766,13.779012,,0,1,0,1,0,6.0,130,3065.170767,368.75,35,https://www.immowelt.de/expose/berlin-kreuzberg-140,,Märkisch-Oderland
immowelt_ultimate_4_00141,"Teilmöblierte 4,5-Zimmer-Wohnung mit Terrasse in Berlin-Lichtenberg",Bergmannstraße 208,10319,52.627814,13.630535,,0,0,1,0,0,4.5,109,2900.821445,82.74,31,https://www.immowelt.de/expose/berlin-lichtenberg-141,Börnicke,Börnicke
immowelt_ultimate_4_00142,Komplett renovierte 5-Zimmer-Gartenwohnung in Berlin-Friedrichshain,Badstraße 170,10245,52.301755,13.233687,Mitte Immobilien,1,1,0,0,1,5.0,134,4224.526159,,26,https://www.immowelt.de/expose/berlin-friedrichshain-142,Ludwigsfelde,Siethen
immowelt_ultimate_5_00143,"Großzügige 2,5-Zimmer-Dachterrassenwohnung in Berlin-Kreuzberg",Heerstraße 147,10961,52.671333,13.239254,,1,0,0,1,1,2.5,58,2394.387554,398.59,14,https://www.immowelt.de/expose/berlin-kreuzberg-143,,Oberhavel
immowelt_ultimate_5_00144,Charmante 2-Zimmer-Dachgeschoss in Berlin-Grunewald,Neukölln 90,14193,52.352674,13.311433,,0,0,0,0,0,2.0,55,1495.584437,88.38,29,https://www.immowelt.de/expose/berlin-grunewald-144,Großbeeren,Großbeeren
immowelt_ultimate_5_00145,Sanierte 3-Zimmer-Studio in Berlin-Prenzlauer Berg,Friedrichstraße 107,10407,52.587315,13.425843,,1,1,1,1,0,3.0,82,3406.854581,132.85,23,https://www.immowelt.de/expose/berlin-prenzlauer-berg-145,Französisch Buchholz,Französisch Buchholz
immowelt_ultimate_5_00146,Geräumige 2-Zimmer-Altbau in Berlin-Friedrichshain,Mehringdamm 75,10247,52.53481,13.396736,Metropolitan Properties,0,0,0,0,1,2.0,60,1446.942857,,19,https://www.immowelt.de/expose/berlin-friedrichshain-146,Mitte,Mitte
immowelt_ultimate_5_00147,"Repräsentative 3,5-Zimmer-Altbau in Berlin-Friedrichshain",Steglitzer Damm 257,10245,52.680088,13.37091,Metropolitan Properties,1,1,1,0,0,3.5,86,3930.038503,,8,https://www.immowelt.de/expose/berlin-friedrichshain-147,,Oberhavel
immowelt_ultimate_5_00148,"Renovierte 3,5-Zimmer-Loft in Berlin-Frohnau",Rosenthaler Straße 202,13465,52.359959,13.608346,Premium Wohnen Berlin,1,1,1,1,1,3.5,111,3006.840111,122.54,17,https://www.immowelt.de/expose/berlin-frohnau-148,,Dahme-Spreewald
immowelt_ultimate_5_00149,Repräsentative 2-Zimmer-Maisonette in Berlin-Grunewald,Karl-Marx-Allee 150,14193,52.483585,13.668947,,0,1,0,0,1,2.0,39,710.9107752,,5,https://www.immowelt.de/expose/berlin-grunewald-149,,Märkisch-Oderland
immowelt_ultimate_5_00150,Ruhige 5-Zimmer-Zwischenetage in Berlin-Zehlendorf,Karl-Marx-Straße 170,14163,52.373518,13.741399,Friedrichshain Properties,0,0,0,0,1,5.0,104,3149.962182,162.56,20,https://www.immowelt.de/expose/berlin-zehlendorf-150,,Oder-Spree
immowelt_ultimate_5_00151,Geräumige 1-Zimmer-Altbau in Berlin-Friedrichshain,Hackescher Markt 99,10243,52.525744,13.662041,Spree Properties,0,0,0,0,0,1.0,23,575.8601637,296.06,19,https://www.immowelt.de/expose/berlin-friedrichshain-151,,Märkisch-Oderland
immowelt_ultimate_5_00152,"Ruhige 6,5-Zimmer-Souterrainwohnung in Berlin-Treptow",Schloßstraße 37,12459,52.604387,13.433141,,0,0,0,0,1,6.5,159,4443.089487,196.92,28,https://www.immowelt.de/expose/berlin-treptow-152,Französisch Buchholz,Französisch Buchholz
immowelt_ultimate_5_00153,Top-moderne 5-Zimmer-Penthouse in Berlin-Schöneberg,Helmholtzplatz 27,10787,52.525072,13.344352,,1,0,0,1,1,5.0,120,4601.435686,388.68,13,https://www.immowelt.de/expose/berlin-schöneberg-153,Moabit,Moabit
immowelt_ultimate_5_00154,"Attraktive 3,5-Zimmer-Turmwohnung in Berlin-Reinickendorf",Unter den Linden 287,13407,52.558825,13.278567,,0,1,1,0,1,3.5,79,1622.204685,46.1,9,https://www.immowelt.de/expose/berlin-reinickendorf-154,Tegel,Tegel
immowelt_ultimate_5_00155,Lichtdurchflutete 1-Zimmer-Erdgeschoss in Berlin-Neukölln,Sonnenallee 280,12053,52.339249,13.119834,,0,0,0,0,0,1.0,40,1478.902962,397.73,7,https://www.immowelt.de/expose/berlin-neukölln-155,,Potsdam-Mittelmark
immowelt_ultimate_5_00156,"Renovierte 1,5-Zimmer-Wohnung mit Balkon in Berlin-Marzahn",Müllerstraße 295,12679,52.403974,13.398717,Metropolitan Properties,1,0,0,0,0,1.5,41,993.2135971,75.94,9,https://www.immowelt.de/expose/berlin-marzahn-156,Gartenheimsiedlung Grenzland,Lichtenrade
immowelt_ultimate_5_00157,Ruhige 1-Zimmer-Hochparterre in Berlin-Wedding,Clayallee 212,13351,52.30957,13.787936,Kreuzberg Wohnen,0,0,0,0,0,1.0,28,432.3437683,186.39,28,https://www.immowelt.de/expose/berlin-wedding-157,,Dahme-Spreewald
immowelt_ultimate_5_00158,Schöne 5-Zimmer-Loft in Berlin-Prenzlauer Berg,Gneisenaustraße 240,10407,52.631233,13.614069,,1,0,0,0,0,5.0,138,2309.204283,,34,https://www.immowelt.de/expose/berlin-prenzlauer-berg-158,Elisenau,Elisenau
immowelt_ultimate_5_00159,"Moderne 3,5-Zimmer-Zwischenetage in Berlin-Spandau",Yorckstraße 230,13589,52.521427,13.469634,Müller & Partner Immobilien,0,1,1,1,1,3.5,80,957.1437309,,15,https://www.immowelt.de/expose/berlin-spandau-159,Prenzlauer Berg,Prenzlauer Berg
immowelt_ultimate_5_00160,Gemütliche 5-Zimmer-Hochparterre in Berlin-Hellersdorf,Oranienstraße 66,12619,52.62873,13.685516,City Living Berlin,0,0,0,1,0,5.0,102,590.9469735,203.45,10,https://www.immowelt.de/expose/berlin-hellersdorf-160,,Barnim
immowelt_ultimate_5_00161,"Gepflegte 6,5-Zimmer-Galeriewohnung in Berlin-Neukölln",Brunnenstraße 165,12053,52.437626,13.498166,Urban Living Berlin,1,1,0,0,1,6.5,172,3629.423501,,12,https://www.immowelt.de/expose/berlin-neukölln-161,Johannisthal,Johannisthal
immowelt_ultimate_5_00162,"Hochwertige 1,5-Zimmer-Erdgeschoss in Berlin-Grunewald",Kollwitzplatz 134,14193,52.481766,13.247848,Müller & Partner Immobilien,1,0,1,0,1,1.5,40,1561.906912,204.42,5,https://www.immowelt.de/expose/berlin-grunewald-162,Grunewald,Grunewald
immowelt_ultimate_5_00163,Sanierte 4-Zimmer-Wohnung mit Garten in Berlin-Neukölln,Unter den Linden 138,12047,52.304881,13.43945,,0,1,0,0,1,4.0,98,1304.08021,81.58,31,https://www.immowelt.de/expose/berlin-neukölln-163,,Teltow-Fläming
immowelt_ultimate_5_00164,"Traumhafte 1,5-Zimmer-Dachterrassenwohnung in Berlin-Tempelhof",Potsdamer Platz 267,12107,52.424947,13.498117,Charlottenburg Estates,0,0,1,0,0,1.5,38,1105.444381,62.66,35,https://www.immowelt.de/expose/berlin-tempelhof-164,Rudow,Rudow
immowelt_ultimate_5_00165,Repräsentative 4-Zimmer-Wohnung mit Garten in Berlin-Köpenick,Kantstraße 266,12587,52.591796,13.456681,Friedrichshain Properties,1,1,1,1,1,4.0,116,1580.08292,322.34,34,https://www.immowelt.de/expose/berlin-köpenick-165,Blankenburg,Blankenburg
immowelt_ultimate_5_00166,"Gepflegte 2,5-Zimmer-Dachgeschoss in Berlin-Marzahn",Karl-Marx-Allee 131,12679,52.619958,13.137423,,1,0,1,1,0,2.5,65,1420.972798,36.2,23,https://www.immowelt.de/expose/berlin-marzahn-166,Schönwalde-Dorf,Schönwalde-Dorf
immowelt_ultimate_5_00167,"Lichtdurchflutete 2,5-Zimmer-Wohnung in Berlin-Hellersdorf",Rheinstraße 292,12627,52.643346,13.116309,,0,0,0,1,1,2.5,82,1058.119351,,32,https://www.immowelt.de/expose/berlin-hellersdorf-167,Bötzow,Bötzow
immowelt_ultimate_5_00168,"Großzügige 6,5-Zimmer-Wohnung mit Garten in Berlin-Köpenick",Steglitzer Damm 3,12555,52.367647,13.605326,,0,1,0,0,1,6.5,145,2572.686071,138.41,27,https://www.immowelt.de/expose/berlin-köpenick-168,,Dahme-Spreewald
immowelt_ultimate_5_00169,"Repräsentative 5,5-Zimmer-Wohnung mit Garten in Berlin-Tegel",Sonnenallee 162,13509,52.594367,13.463154,,1,1,0,0,0,5.5,184,2832.538181,171.36,28,https://www.immowelt.de/expose/berlin-tegel-169,Blankenburg,Blankenburg
immowelt_ultimate_5_00170,"Moderne 4,5-Zimmer-Dachterrassenwohnung in Berlin-Hellersdorf",Alexanderplatz 53,12627,52.585992,13.517984,Berliner Immobilien Service,1,1,0,0,1,4.5,122,2131.541647,247.77,21,https://www.immowelt.de/expose/berlin-hellersdorf-170,Wartenberg,Wartenberg
immowelt_ultimate_6_00171,"Teilmöblierte 1,5-Zimmer-Wohnung mit Balkon in Berlin-Mitte",Greifswalder Straße 15,10179,52.590746,13.359583,Wedding Wohnen,0,1,0,0,1,1.5,43,2253.260082,388.79,24,https://www.immowelt.de/expose/berlin-mitte-171,Wilhelmsruh,Wilhelmsruh
immowelt_ultimate_6_00172,"Gepflegte 1,5-Zimmer-Hochparterre in Berlin-Mitte",Yorckstraße 134,10178,52.339356,13.594592,Schmidt Immobilien,0,1,1,0,0,1.5,46,1957.348096,63.28,22,https://www.immowelt.de/expose/berlin-mitte-172,,Dahme-Spreewald
immowelt_ultimate_6_00173,"Exklusive 4,5-Zimmer-Souterrainwohnung in Berlin-Mitte",Neukölln 90,10179,52.331166,13.275373,,0,1,0,0,1,4.5,104,2443.707256,376.93,26,https://www.immowelt.de/expose/berlin-mitte-173,Ludwigsfelde,Ludwigsfelde
immowelt_ultimate_6_00174,Zentrale 2-Zimmer-Hochparterre in Berlin-Mitte,Steglitzer Damm 150,10179,52.382296,13.298717,,0,1,0,0,1,2.0,74,3600.579219,277.62,35,https://www.immowelt.de/expose/berlin-mitte-174,Städtlersiedlung,Großbeeren
immowelt_ultimate_6_00175,"Kernsanierte 5,5-Zimmer-Hochparterre in Berlin-Mitte",Chausseestraße 128,10179,52.515142,13.788247,,0,1,0,0,1,5.5,170,6950.711939,252.34,22,https://www.immowelt.de/expose/berlin-mitte-175,Petershagen-Süd,Petershagen-Süd
immowelt_ultimate_6_00176,"Schöne 5,5-Zimmer-Loft in Berlin-Mitte",Hermannstraße 109,10178,52.380703,13.395535,,1,1,1,0,0,5.5,169,4303.027724,,5,https://www.immowelt.de/expose/berlin-mitte-176,Lichtenrade,Lichtenrade
immowelt_ultimate_6_00177,Großzügige 5-Zimmer-Turmwohnung in Berlin-Mitte,Heerstraße 178,10119,52.642384,13.316307,Metropolitan Properties,0,0,0,0,1,5.0,122,5096.354376,331.7,13,https://www.immowelt.de/expose/berlin-mitte-177,Glienicke/Nordbahn,Glienicke/Nordbahn
immowelt_ultimate_6_00178,"Geräumige 4,5-Zimmer-Dachterrassenwohnung in Berlin-Mitte",Steglitzer Damm 23,10117,52.625942,13.347755,Berlin Living GmbH,1,1,1,0,1,4.5,104,3448.41068,,14,https://www.immowelt.de/expose/berlin-mitte-178,,Oberhavel
immowelt_ultimate_6_00179,"Zentrale 5,5-Zimmer-Gartenwohnung in Berlin-Mitte",Spandauer Damm 106,10115,52.611658,13.550273,,1,1,0,0,1,5.5,153,2753.651765,216.19,19,https://www.immowelt.de/expose/berlin-mitte-179,,Barnim
immowelt_ultimate_6_00180,"Freundliche 4,5-Zimmer-Maisonette in Berlin-Mitte",Winterfeldtplatz 124,10117,52.690453,13.479987,Wedding Wohnen,0,1,0,0,0,4.5,138,4571.757521,214.72,20,https://www.immowelt.de/expose/berlin-mitte-180,,Barnim
immowelt_ultimate_6_00181,Top-moderne 5-Zimmer-Neubau in Berlin-Mitte,Residenzstraße 275,10179,52.345406,13.345438,Hausverwaltung Berlin,1,1,0,0,1,5.0,103,5465.634444,81.92,23,https://www.immowelt.de/expose/berlin-mitte-181,,Teltow-Fläming
immowelt_ultimate_6_00182,Ruhige 4-Zimmer-Maisonette in Berlin-Mitte,Mehringdamm 84,10119,52.569734,13.266844,Tempelhof Immobilien,1,1,0,1,1,4.0,90,2000.978681,48.2,13,https://www.immowelt.de/expose/berlin-mitte-182,Tegel,Tegel
