addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,atm,branch,brand,brand:wikidata,brand:wikipedia,check_date:opening_hours,name,opening_hours,wheelchair,operator,ref,surveillance,wikidata,atm:network,check_date,contact:phone,level,name:ja,wheelchair:description,addr:place,operator:wikidata,email,fax,opening_hours:signed,phone,toilets:wheelchair,website,description,addr:floor,currency:EUR,drive_through,source,bic,contact:website,man_made,self_service,network,opening_hours:atm,internet_access,internet_access:fee,payment:cash,payment:credit_cards,payment:debit_cards,entrance,fee,internet_access:ssid,post_office,mapillary,contact:fax,cash_in,atm:opening_hours,wikipedia,contact:email,image,short_name,old_name,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,post_office:stamps,name:ar,name:de,name:ru,operator:en,operator:wikipedia,fixme,addr:housename,name:en,note,finance,network:wikidata,payment:mastercard,payment:visa,post_office:brand,post_office:service_provider,post_office:service_provider:wikidata,payment:girocard,office,air_conditioning,building,layer,operator:type,start_date,building:levels,roof:levels,roof:shape,indoor,access,room,western_union,building:part,latitude,longitude
Berlin,DE,34-36,12159,Handjerystraße,Friedenau,bank,yes,,PSD Bank,Q1568800,,2024-07-11,PSD Bank Berlin-Brandenburg,"Mo,We 09:00-18:00; Tu,Th 09:00-15:00; Fr 09:00-14:00",,PSD Bank Berlin-Brandenburg eG,,,Q2044645,,,+49 30 850820,,,,,,,,,,,,,,,,,,https://www.psd-berlin-brandenburg.de/,,,BankCard ServiceNetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q806724,,,,,,,,,,,,,,,,,,,,,52.4712266,13.332116
,,131,10119,Torstraße,,bank,yes,,,,,2023-06-03,Sparkasse,"Tu,Th 09:30-18:00; Mo 09:30-15:00",yes,Berliner Sparkasse,PKC 005,,,,2024-06-11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5297566,13.3999792
,,,,,,bank,,,,,,2024-09-30,Vietin Bank,"Mo-Th 09:00-13:00, Mo,We 14:00-16:00, Tu,Th 14:00-17:00, Fr 09:00-14:30",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5236237,13.4799737
,,,,,,bank,,,Targobank,Q1455437,en:Targobank,2024-10-03,Targobank,"Mo,Tu,Th 10:00-13:00,14:00-18:00; We,Fr 10:00-13:00",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.544059,13.5473669
,,,,,,bank,,,,,,2022-04-16,Berliner Sparkasse,"""nach Vereinbarung""",yes,,,,,,2024-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5432793,13.5463128
,,,,,,bank,,,Commerzbank,Q157617,en:Commerzbank,,Commerzbank,24/7,yes,,,,,,2024-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5429898,13.5439631
Berlin,DE,,10627,Kaiser-Friedrich-Straße,Charlottenburg,bank,,,Western Union,Q861042,en:Western Union,2024-03-24,Western Union,Mo-Sa 09:00-20:00,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5075807,13.3024475
Berlin,DE,84/85,12437,Baumschulenstraße,Baumschulenweg,bank,yes,,Sparda-Bank Berlin,Q1656189,de:Sparda-Bank (Deutschland),2025-01-05,Sparda-Bank Berlin,"Mo,Tu,Th 09:00-13:00, Tu,Th 14:00-18:00",yes,Sparda-Bank eG,,,,,2025-01-05,+49 30 25564203,,,,,,,,,,,,,,,no,,,https://www.sparda-b.de/,,,,,,,,,,,,,,,,,,,hallo@sparda-b.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4650346,13.4860903
,,,,,,bank,,,HypoVereinsbank,Q220189,en:HypoVereinsbank,2023-12-16,HypoVereinsbank,"Mo 10:00-13:00; Th 14:30-17:00; Tu,We,Fr off",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4546767,13.6249033
Berlin,DE,119,10967,Hasenheide,Neukölln,bank,yes,,,,,,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 144,,,,2024-08-18,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 6:00-23:00; Sa-Su 8:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4862488,13.4238853
Berlin,,77,12619,Hellersdorfer Straße,,bank,yes,,,Q821760,,,,"Mo,We,Fr 09:30-15:00, Tu,Th 09:30-18:00; PH off",yes,,PKC 224,,,,,,0,,,,Q821760,,,,+49 30 86986969,,https://www.berliner-sparkasse.de,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2307760,,,,,,,,,,,,,,,,,,,,,52.5210781,13.5873974
Berlin,,148,12629,Alte Hellersdorfer Straße,,bank,yes,,,,,2021-06-02,Sparkasse,"Mo,We,Fr 09:30-15:00, Tu,Th 09:30-18:00; PH off",yes,Berliner Sparkasse,PKC 225,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seit einer Geldautomatensprengung im letzten Jahr ist diese Filiale vorrübergehend (wahrscheinlich für immer) geschlossen,,,,,,,,,,,,,,,,,,,,,,,,,,52.5473104,13.5928928
Berlin,,1a,12679,Marzahner Promenade,,bank,yes,,,,,2024-10-05,Sparkasse,"Tu,Th 09:30-18:00; Mo,We,Fr 09:30-15:00",yes,Berliner Sparkasse,PKC 215,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5435705,13.5436114
Berlin,,22,12687,Mehrower Allee,,bank,yes,,,,,,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 218,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5555795,13.5609821
Berlin,,13a,13127,Hauptstraße,,bank,,,,,,2024-08-05,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6051514,13.4321245
Berlin,,1,13439,Senftenberger Ring,,bank,yes,,,,,,Sparkasse,"Mo-Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5985978,13.3556396
Berlin,,20,12687,Mehrower Allee,,bank,yes,,Sparda-Bank Berlin,Q1656189,de:Sparda-Bank (Deutschland),,Sparda-Bank Berlin,"Tu, We, Fr 10:00-13:00; Mo 10:00-13:00, 16:00-18:00; Th 09:00-13:00, 14:00-18:00",yes,Sparda-Bank Berlin eG,,,,,,,,,,,,,,,+493042080420,,https://www.sparda-b.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5556985,13.5593851
,,,,,,bank,,,Commerzbank,Q157617,de:Commerzbank,,Commerzbank,,yes,,,,,,2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commerzbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.429988,13.4552831
,,,,,,bank,yes,,Berliner Volksbank,Q821855,de:Berliner Volksbank,,Berliner Volksbank,24/7,yes,,,,,,2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5051114,13.3420037
,,200,,Friedrichstraße,,bank,,,,,,,KD-Bank - Bank f. Kirche u. Diakonie,,yes,,,,,,,,,,,,,,,,+4930 308891-0,no,https://www.kd-bank.de/,Ev. Kirchenbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5090141,13.38978
Berlin,,13,13189,Neumannstraße,,bank,,,,,,,Berliner Sparkasse,Mo 09:30-15:00; Tu 09:30-18:00; Fr 09:30-15:00,yes,Berliner Sparkasse,,,,,2024-08-16,,0,,,,,,,,,,https://www.berliner-sparkasse.de/de/home/toolbar/filialen/berliner-sparkasse-privatkundencenter-neumannstrasse-pkc-192-34250.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5615408,13.4223373
,,,,,,bank,no,,Western Union,Q861042,en:Western Union,,Western Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.498426,13.3619781
,,,,,,bank,,,Deutsche Bank,Q66048,en:Deutsche Bank,,Deutsche Bank,,yes,,,,,,2023-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5372453,13.2060017
Berlin,,20,13187,Breite Straße,Pankow,bank,yes,,Postbank,Q708835,de:Postbank,2024-01-15,Postbank,Mo-Fr 09:30-18:30; Sa 09:30-14:00,yes,Postbank,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5699034,13.4036524
,,,,,,bank,,,Postbank,Q708835,de:Postbank,,Postbank,"Mo-Fr 09:00-18:30; Sa 09:00-13:00 || Mo-Fr 09:00-18:30; Sa 09:00-13:00 ""SB-Bereich",,,,,,,2025-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4856043,13.3546589
Berlin,,8,10117,Leipziger Platz,,bank,yes,,Deutsche Bank,Q66048,en:Deutsche Bank,,Deutsche Bank,"Mo,We,Fr 10:00-14:00; Tu,Th 10:00-13:00,14:00-18:00",yes,,,,,Cash Group,,,,,,,,,,,+49 30 3407 0,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5089007,13.3787687
Berlin,DE,51,14199,Breite Straße,Schmargendorf,bank,no,,,,,2024-08-26,Wüstenrot,"Mo-Th 09:00-13:00,14:00-18:00",,Wüstenrot,,,,,2024-08-26,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4731276,13.2985116
,,,,,,bank,no,,Santander,Q875292,en:Santander Bank,,Santander,"Mo-Th 09:00-13:00, Mo,We 14:00-17:00, Tu,Th 14:00-18:00, Fr 09:00-14:00",yes,Santander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5526597,13.3815603
,,79,,Friedrichstraße,,bank,yes,,Commerzbank,Q157617,de:Commerzbank,,Commerzbank,"Mo-Fr 09:00-13:00, Mo 14:00-16:00, Tu,Th 14:30-18:00",yes,,,,,Cash Group,2022-12-14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5149174,13.3893671
Berlin,DE,127,10407,Danziger Straße,Prenzlauer Berg,bank,,,,,,2024-07-09,Creditplus Bank Berlin,"Mo,Tu 09:00-18:00; Fr 09:00-15:00; We,Th 09:00-16:00",limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5358013,13.4345491
,,,,,,bank,,,Western Union,Q861042,en:Western Union,,Western Union,"Mo-Fr 09:00-13:30, Sa 10:00-18:00, Mo-Fr 14:15-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4764909,13.4263444
Berlin,,1-15,13405,Kurt-Schumacher-Damm,,bank,yes,,Postbank,Q708835,de:Postbank,2024-11-02,Postbank,Mo-Fr 09:00-18:00; Sa 09:00-14:00,yes,,,,,,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5627815,13.3273677
Berlin,,1,13051,Prerower Platz,,bank,,,ING,Q645708,en:ING Group,,ING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5648245,13.506073
Berlin,,1,13051,Prerower Platz,,bank,,,Postbank,Q708835,en:Deutsche Postbank,,Postbank,Mo-Fr 09:00-18:30; Sa 09:00-12:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5646627,13.5070677
Berlin,,34a,13353,Müllerstraße,,bank,yes,Filiale Berlin,İşbank,Q2607251,de:İşbank,2024-02-15,İşbank,"Mo-We 08:30-13:00,14:00-16:30; Th 08:30-13:00,14:00-17:30; Fr 08:30-13:00,14:00-16:30",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5487108,13.3556221
Berlin,,17,10969,Rudi-Dutschke-Straße,,bank,yes,,,,,,SB-Service,,yes,,,,,,,,,,,,Q821760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5067214,13.3931644
,,,,,,bank,,,Postbank,Q708835,de:Postbank,,Postbank,"Mo 09:00-18:00, Tu-Fr 09:00-13:00, Tu-Th 14:00-18:00, Sa 09:00-13:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5506715,13.163499
,,,,,,bank,,,Deutsche Bank,Q66048,,,Deutsche Bank,"Mo,Tu,Th 10:00-18:00; Fr 10:00-14:00",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5650834,13.3640724
Berlin,,31,10117,Leipziger Straße,,bank,,,,,,,Ziraat Bank,"Mo-Fr 09:00-12:00, Mo,We 13:00-17:00, Th 13:00-18:00, Fr 13:00-16:15",,T.C. Ziraat Bankası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5102542,13.3908408
Berlin,,26,10117,Leipziger Straße,,bank,,,,,,,KT Bank,"Mo-Th 09:00-13:00, Fr 09:00-12:30, Th 14:00-18:00, Mo 14:00-17:00, Tu 14:00-17:00, Fr 14:30-16:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5101755,13.3893814
Berlin,,5,13125,Wiltbergstraße,,bank,yes,,,,,,Privatkundencenter Buch,,,Berliner Sparkasse,,,,,,+49 30 86986969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.635039,13.4956023
,,,,,,bank,,,Berliner Volksbank,Q821855,,,Berliner Volksbank,"PH,Mo-Su 06:00-22:00",no,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4549272,13.4373988
Berlin,DE,49-51,10365,Bornitzstraße,Lichtenberg,bank,yes,,Sparda-Bank Berlin,Q1656189,,,Sparda-Bank Berlin,"Mo,Tu,Th 08:00-20:00",,,,,,,,,,,,,,,,,,,https://www.sparda-b.de/filialen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5209246,13.4876464
,,,,,,bank,,,Postbank,Q708835,,,Postbank,,,,,,,,2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5495778,13.4161093
Berlin,,59,10707,Kurfürstendamm,,bank,yes,,Commerzbank,Q157617,,,Commerzbank,"Mo-Fr 09:00-13:00, Tu 14:00-16:00, Th 14:30-18:00",,Commerzbank,,,,Cash Group,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5009575,13.3133912
,,,,,,bank,no,,,,,,Quirion AG,,,,,,,,,,,,,,,,,,,,https://www.quirion.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4965976,13.2880963
,,,,,,bank,no,,,,,,Quirin Privatbank AG,,,,,,Q1650369,,,,,,,,,,,,,,https://www.quirinprivatbank.de/,,,,,,,,,,,,,,,,,,,,,,,,,de:Quirin Privatbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4966213,13.2881286
Berlin,,84,10585,Otto-Suhr-Allee,,bank,,,,,,,HW Leasing GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5167764,13.3097104
,,,,,,bank,yes,,Commerzbank,Q157617,,,Commerzbank,"Mo-Fr 09:00-13:00; Tu 09:00-13:00,14:00-16:00; Th 09:00-13:00,14:00-18:00",yes,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Mo-Su 05:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4294134,13.3302654
,,6,,Otto-Suhr-Allee,,bank,,,Postbank,Q708835,,,Postbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5140584,13.3194327
,,,,,,bank,,,İşbank,Q2607251,,,İşbank,"Mo-We,Fr 08:30-13:00,14:00-16:30; Th 08:30-13:00,14:00-17:30",,,,,,,2024-04-07,,,,,,,,,,+49 30 6169550,,https://www.isbank.de,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4985964,13.4176845
Berlin,,13,,Tauentzienstraße,,bank,no,,,,,,Berlin Hyp,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,52.504002,13.3363703
,,,,,,bank,yes,,Berliner Volksbank,Q821855,,,Berliner Volksbank,"Mo-Su,PH 06:00-23:00",,,,,,,,,,,,,,,,,,,,,,,no,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5245453,13.336027
,,,,,,bank,,,,,,,Sparkasse SB-Service,"Mo-Fr 06:00-24:00, Sa,Su 08:00-24:00",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5421735,13.4411349
Berlin,DE,36,10117,Behrenstraße,Mitte,bank,,,,,,,Bankhaus Löbbecke,,limited,,,,Q806770,,,,,,,,,,,,,,https://www.bankhaus-loebbecke.de/,,,,,,,,,,,,,,,,,,,,,,,,,de:Bankhaus Löbbecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,52.5157241,13.393561834971464
,,,,,,bank,,,,,,,S Kreditpartner,,no,Sparkasse (LBB),,,,,2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,52.48568485,13.332845470530003
Berlin,,210,10719,Bundesallee,,bank,,,,,,,Investitionsbank Berlin,"Mo-Th 08:00-17:00, Fr 08:00-15:00",,Land Berlin,,,Q1671745,,,,,,,,,,,,,,,Förderbank des Landes Berlin,,,,,,https://www.ibb.de/,,,,,,,,,,,,,,,,,,de:Investitionsbank Berlin,,,IBB,,,,,,,,,,,,,,,,,,,,,,,,,,office,1,public,1924,,,,,,,,,52.49597005,13.331528621908145
Berlin,DE,8,12209,Oberhofer Weg,Lichterfelde,bank,yes,,,,,2024-12-03,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,52.4267019,13.326513714111336
Berlin,DE,13,10623,Carmerstraße,Charlottenburg,bank,,,,,,,Hauck Aufhäuser Lampe,"Mo-Fr 09:00-14:00, Mo-Th 15:00-16:30, Fr 15:00-15:30",no,,,,,,,,,,,,,,,,,,https://www.hal-privatbank.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,6,1,double_saltbox,,,,,,52.507147950000004,13.324403588839878
,,,,,,bank,no,,Reisebank,Q1421107,de:Reisebank,,Reisebank,"Mo-Su,PH 09:00-19:00",limited,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,,,,,52.52513035,13.370069310685334
Berlin,DE,6,14129,Breisgauer Straße,Schlachtensee,bank,yes,,,,,,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 104,,,,,,,,,,,,,,+49 30 86986969,,https://www.berliner-sparkasse.de/,,,,,Geoportal Berlin / k5_2012_sw_sued.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,52.438589050000004,13.214898369738997
Berlin,DE,71,12355,Alt-Rudow,,bank,yes,,Berliner Volksbank,Q821855,de:Berliner Volksbank,,Berliner Volksbank,"Mo-Th 10:00-13:00,14:00-18:00; We,Fr 10:00-13:00,14:00-16:00",limited,Berliner Volksbank eG,,,,,,,,,,,,,,,,,,,,,,,,https://www.berliner-volksbank.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,52.416735,13.497172373455458
Berlin,DE,15,12357,Alt-Rudow,Rudow,bank,yes,,,,,,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,52.4209529,13.49138781271209
Berlin,DE,5,10243,Am Ostbahnhof,Friedrichshain,bank,yes,,Reisebank,Q1421107,de:Reisebank,,Reisebank,Mo-Fr 09:00-19:00; Sa 10:00-18:00,yes,ReiseBank,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,customers,shop,yes,,52.51035445,13.433634176345848
Berlin,DE,28,10115,Invalidenstraße,Mitte,bank,,,,,,,Allgemeine Beamten Bank,"Mo-Fr 09:00-13:00, Mo,We 14:00-18:00",yes,,,,,,2025-05-11,,,,,,,,,,,,https://www.abkbank.de/,,,,,Geoportal Berlin / Hauskoordinaten,ABKBDEB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.53127685,13.384913035461516
,,,,,,bank,yes,,Sparda-Bank Berlin,Q1656189,de:Sparda-Bank (Deutschland),,Sparda-Bank Berlin,"Mo,Th 09:00-13:00,14:00-18:00",yes,Sparda-Bank Berlin eG,,,,,2025-07-04,+49 30 32894523,0,,,,,,,,,yes,,,,,,,,https://www.sparda-b.de/,,,CashPool;BankCard ServiceNetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,,,,yes,52.534183299999995,13.198554168873134
Berlin,DE,10,10625,Leibnizstraße,Charlottenburg,bank,,,,,,,Deutsche Bundesbank,Mo-Fr 08:00-13:00,yes,,,,,,,+49 30 34750,,,,,,,,,,,,,,,,,,https://www.bundesbank.de/de/bundesbank/hauptverwaltungen-filialen/bbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deutsche Bundesbank,,,,,,,,,,,,,,,,,,,,,,,,,52.512979849999994,13.315507078779703
